country,fitness,degree_actual,degree_predicted,degree_error,relative_error
KAZ,0.002274164763737067,176,190.1984905555876,14.198490555587597,0.08067324179311135
KEN,0.0008650565846718327,184,181.82235961409054,-2.1776403859094557,-0.011835002097334
KGZ,8.167364531449618e-05,137,141.12052621666444,4.1205262166644445,0.030076833698280618
KHM,0.00026007589022278516,169,164.77356097414122,-4.226439025858781,-0.025008514945909947
KIR,2.2413469346242652e-06,79,50.59187022249097,-28.408129777509032,-0.35959657946213963
KNA,1.2857629824373796e-05,137,93.28724437141605,-43.71275562858395,-0.31907120896776603
KOR,0.02047130198700123,200,198.1128827125508,-1.8871172874492004,-0.009435586437246003
KWT,0.0014874790807576606,184,187.03614283783153,3.036142837831534,0.016500776292562684
LAO,0.0001538115313287915,136,154.86892025968507,18.86892025968507,0.13874206073297846
LBN,0.0007005536977117224,192,179.3966092144548,-12.603390785545201,-0.06564266034138126
LBR,3.916104855897065e-05,137,123.00670063499062,-13.993299365009378,-0.10214087127744072
LBY,0.001302073415476071,132,185.88500195691475,53.88500195691475,0.4082197117948087
LCA,2.7026854374047308e-05,110,113.24003650284257,3.240036502842571,0.029454877298568827
LKA,0.0009696796703564512,193,183.03966487957925,-9.960335120420751,-0.05160795399181736
LSO,3.0828194008202526e-05,111,116.73751402411729,5.737514024117289,0.05168931553258819
LTU,0.0005230966006862196,178,175.64575660492704,-2.354243395072956,-0.01322608648917391
LUX,0.0008381174999819316,192,181.47328241669598,-10.52671758330402,-0.05482665407970844
LVA,0.00034177986951535887,175,169.34396210844773,-5.656037891552273,-0.03232021652315585
MAC,0.0006182402031688908,141,177.84804179826753,36.84804179826753,0.261333629774947
MAR,0.001411602450963751,182,186.5929907089271,4.59299070892709,0.02523621268641258
MDA,0.0001008007229422101,164,145.8979325867315,-18.102067413268486,-0.11037845983700297
MDG,0.00015400950889299945,165,154.89490534493694,-10.105094655063056,-0.06124299790947307
MDV,4.797573385533086e-05,99,128.2053669975693,29.205366997569314,0.2950037070461547
MEX,0.01655389137849095,197,197.7501885903798,0.7501885903797927,0.003808063910557323
MHL,2.7790961073752883e-06,86,55.25751874211017,-30.74248125788983,-0.3574707123010445
MKD,0.0001383907338240888,172,152.70680175474774,-19.293198245252256,-0.1121697572398387
MLI,0.00020317812139428995,165,160.29688846383144,-4.703111536168564,-0.028503706279809478
MLT,0.00013346658832472658,175,151.95274258073812,-23.047257419261882,-0.1316986138243536
MMR,0.0006503571564681475,153,178.48558042779112,25.48558042779112,0.166572421096674
MNE,5.688106874944871e-05,160,132.45942689668703,-27.540573103312965,-0.17212858189570604
MNG,0.00011098362762582034,114,148.0155861309848,34.01558613098479,0.2983823344823227
MNP,1.367546817394378e-05,57,94.93680456465103,37.93680456465103,0.665557974818439
MOZ,0.000176356500284905,169,157.58552879724462,-11.41447120275538,-0.06754124972044603
MRT,7.68318324838533e-05,155,139.69607892020898,-15.303921079791024,-0.09873497470832919
MUS,0.00015744753509628118,179,155.3396202800665,-23.660379719933502,-0.1321808922901313
MWI,0.00011689206533589198,167,149.1389735750479,-17.861026424952087,-0.10695225404162927
MYS,0.0036100944179099036,200,192.86877927484178,-7.131220725158215,-0.03565610362579107
NAM,0.00013635783057782598,170,152.3995684918329,-17.600431508167105,-0.10353195004804179
NER,0.00011326401454623029,166,148.45760268639165,-17.542397313608348,-0.1056770922506527
NGA,0.005987331579842206,186,195.04581237642427,9.045812376424266,0.04863339987324874
NIC,0.00015173752809681296,171,154.59417187001685,-16.40582812998315,-0.09594051538001841
NLD,0.01151410728155537,200,196.98902201055463,-3.010977989445365,-0.015054889947226827
NOR,0.005523419172535256,194,194.7435445306821,0.7435445306821009,0.003832703766402582
NPL,0.0003060077940090019,172,167.5435355302776,-4.456464469722391,-0.025909677149548786
NRU,7.400348252508503e-07,77,30.090958527731992,-46.90904147226801,-0.6092083308086754
NZL,0.002395908448083903,200,190.53743336670001,-9.462566633299986,-0.04731283316649993
OMN,0.0009740980827780238,172,183.0867753433163,11.086775343316305,0.06445799618207154
PAK,0.00388518999302573,197,193.22891897847367,-3.771081021526328,-0.019142543256478822
PAN,0.0006023442971043224,169,177.5147508344476,8.514750834447597,0.0503831410322343
PER,0.002332188888794408,187,190.36351272976083,3.363512729760828,0.017986699089630097
PHL,0.003547526041449999,195,192.78062780010265,-2.21937219989735,-0.011381395896909488
PLW,3.7698105021561985e-06,66,62.208343456360716,-3.7916565436392844,-0.05744934157029219
PNG,0.0002535421308344944,107,164.327249428612,57.32724942861199,0.5357686862487102
POL,0.006380308771976552,199,195.27329174985746,-3.7267082501425364,-0.018727177136394654
PRT,0.003231822693556284,189,192.29455106346202,3.2945510634620234,0.017431487108264674
PRY,0.00046219107292904673,160,173.9158981887994,13.915898188799389,0.08697436367999618
PSE,0.00017196568788596257,136,157.0918808071462,21.091880807146197,0.15508735887607497
PYF,8.360666831512257e-05,152,141.6614292988047,-10.338570701195295,-0.06801691250786378
QAT,0.0018147390041560242,160,188.61010098927005,28.61010098927005,0.17881313118293782
ROU,0.002406770777183438,187,190.56635489518567,3.5663548951856683,0.019071416551795017
RUS,0.019406567973287072,194,198.02685434676715,4.026854346767152,0.020756981168902844
RWA,9.339633507860459e-05,165,144.18880357910538,-20.811196420894618,-0.12612846315693707
SAU,0.008122436516901727,192,196.0565430125549,4.056543012554897,0.02112782819039009
SDN,0.000918844222871961,186,182.4737488834655,-3.526251116534496,-0.01895833933620697
SEN,0.00022616632372948688,171,162.28020078952142,-8.719799210478584,-0.05099297783905605
SGP,0.003840476515746652,184,193.1732255282968,9.173225528296797,0.04985448656683042
SLB,1.7027715034575875e-05,103,100.82732260673897,-2.1726773932610257,-0.02109395527437889
SLE,8.716956673626479e-05,144,142.6204005771896,-1.3795994228104007,-0.009580551547294449
SLV,0.00032000577186201576,179,168.28002918675574,-10.71997081324426,-0.05988810510192324
SMR,2.564357252059501e-05,94,111.83653383313623,17.83653383313623,0.18975035992698117
SOM,6.278209028706599e-05,102,134.8758066762005,32.87580667620051,0.3223118301588285
SRB,0.0006438533937082841,184,178.3601559522075,-5.639844047792508,-0.030651326346698413
STP,3.4313521135698496e-06,110,60.02366369123779,-49.97633630876221,-0.45433033007965645
SUR,7.3418518262311e-05,141,138.62638267377523,-2.3736173262247746,-0.01683416543421826
SVK,0.001221096654960239,197,185.30063549165902,-11.699364508340977,-0.05938763709817755
SVN,0.0006498752068996838,197,178.47634772738658,-18.52365227261342,-0.0940286917391544
SWE,0.007014893452650457,197,195.5956956746517,-1.4043043253483063,-0.0071284483520218595
SWZ,5.294765964170136e-05,164,130.6818387124442,-33.318161287555796,-0.20315952004607193
SYC,1.7152314037545528e-05,198,101.02364815281202,-96.97635184718798,-0.4897795547837777
SYR,0.000532488922251422,174,175.88752713915437,1.887527139154372,0.01084785712157685
TCA,1.3433973515943736e-05,98,94.45978272785764,-3.540217272142357,-0.036124666042268945
TCD,0.0001828300111600612,106,158.2857197369551,52.28571973695509,0.4932615069524065
TGO,6.733730164376689e-05,147,136.56692131672878,-10.43307868327122,-0.07097332437599468
THA,0.0053839042210283225,200,194.64436254570901,-5.355637454290985,-0.026778187271454926
TJK,9.15002461282676e-05,102,143.7248101253726,41.72481012537261,0.4090667659350256
TKM,0.0003367467008621955,99,169.1062602741545,70.1062602741545,0.7081440431732777
TLS,2.011941910832656e-05,73,105.32125969713118,32.32125969713118,0.44275698215248194
TON,6.089451722131474e-06,98,73.84812256893437,-24.15187743106563,-0.24644772888842478
TTO,0.0003667798415589085,178,170.45842406749978,-7.541575932500223,-0.04236840411516979
TUN,0.0006526713359544338,185,178.52977711545574,-6.470222884544256,-0.034974177754293276
TUR,0.009615929765991018,200,196.53481520338974,-3.4651847966102594,-0.017325923983051297
TUV,4.742129898923545e-07,56,23.657527729116566,-32.342472270883434,-0.577544147694347
TZA,0.0005404271149885502,178,176.08724442701515,-1.9127555729848496,-0.010745817825757582
UGA,0.00038631687046317153,169,171.26015377571503,2.2601537757150254,0.013373690980562281
UKR,0.0016478341200058084,191,187.86767515618502,-3.1323248438149847,-0.01639960651212034
URY,0.0007581204922978322,179,180.33210447046784,1.33210447046784,0.0074419244160214525
USA,0.2523005084076364,197,199.81399624474128,2.8139962447412756,0.014284244897163836
UZB,0.0009446241042307159,109,182.76636972446184,73.76636972446184,0.6767556855455215
VCT,1.1394306780396566e-05,157,90.0691134176148,-66.9308865823852,-0.4263113795056382
VEN,0.0019368193627114132,178,189.08921525803754,11.089215258037541,0.06229896212380641
VNM,0.0027515142897844634,189,191.38861609553132,2.3886160955313187,0.012638180399636607
VUT,1.05611957991051e-05,112,88.05808778527553,-23.941912214724468,-0.21376707334575418
WSM,1.2223629247361182e-05,90,91.93797250140179,1.937972501401788,0.0215330277933532
YEM,0.0009781716317924852,164,183.12992883163807,19.12992883163807,0.11664590750998823
ZAF,0.004835931424431605,199,194.2102274408896,-4.789772559110389,-0.0240692088397507
ZMB,0.000256451498822918,157,164.52781918262954,7.527819182629543,0.047947892882990714
ZWE,0.0002189031492706536,171,161.682643738605,-9.317356261394991,-0.05448746351692977
