country,fitness,degree_actual,degree_predicted,degree_error,relative_error
GTM,0.0007729637154785518,141,160.93144929822697,19.931449298226966,0.14135779644132598
GUY,6.0016353878221136e-05,137,103.60268597293377,-33.39731402706623,-0.24377601479610386
HKG,0.0037467069219380665,184,179.89839413365348,-4.101605866346517,-0.022291336230144117
HND,0.00024567798753388244,134,138.48356343673268,4.48356343673268,0.033459428632333435
HRV,0.0008281894300508305,173,162.049922049651,-10.950077950348998,-0.06329524826791329
HTI,0.0002327265685941868,106,137.25993351190624,31.25993351190624,0.29490503313119093
HUN,0.0019137782098362804,184,173.44919266266186,-10.550807337338142,-0.05734134422466382
IDN,0.008244640322600666,192,184.99390831874172,-7.006091681258283,-0.036490060839886894
IND,0.016708637858224424,185,187.87741411231076,2.8774141123107597,0.015553589796274378
IRL,0.003383294686373367,190,179.05715740156535,-10.942842598434652,-0.057593908412813956
IRN,0.0053861180791437676,166,182.53379776547578,16.533797765475782,0.09960119135828785
IRQ,0.002127180315899225,93,174.61283285004146,81.61283285004146,0.8775573424735641
ISL,0.00025515085635307466,151,139.33082355598088,-11.669176444019115,-0.07727931419880209
ISR,0.003860905295056712,160,180.1372127739581,20.13721277395811,0.1258575798372382
ITA,0.03875617560466231,190,189.92114486040526,-0.07885513959473656,-0.0004150270504986135
JAM,0.00028289514877949433,140,141.60981905649626,1.6098190564962636,0.011498707546401882
JOR,0.0003836386330497123,154,148.03817461594318,-5.961825384056823,-0.038713151844524826
JPN,0.08321097506385246,191,190.9376406616316,-0.062359338368395356,-0.00032648868255704376
KAZ,0.0013812851678693034,154,169.48164203708305,15.481642037083049,0.10053014309794188
KEN,0.0007645549235168001,146,160.75162674969232,14.75162674969232,0.10103853938145425
KGZ,7.344185609789416e-05,98,108.86115105582502,10.861151055825019,0.11082807199821448
KHM,0.0001556931627164939,134,127.81471202234815,-6.1852879776518535,-0.04615886550486458
KIR,2.8770759488953663e-06,54,35.123942875138276,-18.876057124861724,-0.34955661342336525
KNA,1.3258592891201125e-05,109,65.67640517969242,-43.32359482030758,-0.39746417266337225
KOR,0.017428235857005252,192,188.0109025153083,-3.9890974846917118,-0.020776549399436
KWT,0.001278702514953402,159,168.45646552421655,9.456465524216554,0.059474625938468896
LAO,0.0001039764729978939,92,117.79286363342652,25.79286363342652,0.28035721340681
LBN,0.0005384613144610128,182,154.6222928927794,-27.3777071072206,-0.15042696212758572
LBR,4.613288527504064e-05,105,96.73100602320102,-8.268993976798981,-0.07875232358856173
LBY,0.001201794368023934,94,167.60795351265597,73.60795351265597,0.7830633352410209
LCA,3.0454097519907748e-05,106,85.99332069740352,-20.00667930259648,-0.1887422575716649
LKA,0.0007880213135500588,181,161.24692821530448,-19.75307178469552,-0.10913299328561062
LSO,3.033442655349685e-05,70,85.89280757396773,15.89280757396773,0.227040108199539
LTU,0.00046632139859084936,158,151.9054650126743,-6.094534987325687,-0.03857300624889676
LUX,0.0008425933652423072,174,162.32505626927198,-11.674943730728017,-0.0670973777628047
LVA,0.0003131133477857338,145,143.80224226295746,-1.1977577370425365,-0.008260398186500251
MAC,0.00028555396738634873,125,141.81394360682577,16.813943606825774,0.1345115488546062
MAR,0.0011721822943082981,162,167.2605006046031,5.260500604603095,0.03247222595434009
MDA,8.222009677892581e-05,121,111.78383387539104,-9.21616612460896,-0.07616666218685092
MDG,0.00016048039409817248,156,128.54675592618815,-27.453244073811845,-0.17598233380648617
MDV,4.142210810919744e-05,85,93.92595893515983,8.925958935159827,0.10501128159011561
MEX,0.01972446554803527,180,188.38132818164917,8.381328181649167,0.04656293434249537
MHL,3.217949220575411e-06,52,37.01201272614569,-14.987987273854309,-0.2882305244971982
MKD,0.000138866191940499,143,125.02322515968241,-17.97677484031759,-0.12571171217005306
MLI,0.00016466192108419194,127,129.1661011023636,2.166101102363598,0.017055914191839352
MLT,0.00013986357367290017,159,125.19909155865358,-33.80090844134642,-0.2125843298197888
MMR,0.00028225869139966427,102,141.5606110685455,39.56061106854551,0.3878491281229952
MNG,7.967305754644975e-05,90,110.97100016952291,20.97100016952291,0.23301111299469898
MOZ,0.00010874845634142802,151,118.92833513806767,-32.071664861932334,-0.21239513153597572
MRT,7.11649020029094e-05,125,108.04307807098415,-16.95692192901585,-0.1356553754321268
MUS,0.00014229665092368426,159,125.62226086385611,-33.37773913614389,-0.2099228876487037
MWI,9.886524865486674e-05,140,116.5119014960583,-23.4880985039417,-0.16777213217101214
MYS,0.003094697987934,188,178.28347583096905,-9.716524169030947,-0.05168363919697312
