reporter,partner,trade_value,year
AFG,AUS,455832.0,2016
AFG,BGD,177188.0,2016
AFG,BEL,1231243.0,2016
AFG,MMR,19538.0,2016
AFG,CAN,609003.0,2016
AFG,CHN,4754161.0,2016
AFG,DNK,5495.0,2016
AFG,FIN,488068.0,2016
AFG,FRA,1408046.0,2016
AFG,DEU,4405604.0,2016
AFG,HUN,5432.0,2016
AFG,IRN,18822947.0,2016
AFG,IRQ,11184770.0,2016
AFG,ITA,136779.0,2016
AFG,JPN,83282.0,2016
AFG,KAZ,3988416.0,2016
AFG,JOR,1367950.0,2016
AFG,LBN,469702.0,2016
AFG,LTU,27000.0,2016
AFG,MYS,104030.0,2016
AFG,NLD,53128.0,2016
AFG,NZL,39057.0,2016
AFG,NOR,1029.0,2016
AFG,PAK,283316886.0,2016
AFG,POL,4511.0,2016
AFG,PRT,13410.0,2016
AFG,ROU,116409.0,2016
AFG,RUS,3486361.0,2016
AFG,SAU,1138002.0,2016
AFG,IND,230037526.0,2016
AFG,SGP,75276.0,2016
AFG,SVK,43068.0,2016
AFG,VNM,607844.0,2016
AFG,ZAF,70677.0,2016
AFG,ESP,46083.0,2016
AFG,SWE,43348.0,2016
AFG,CHE,26433.0,2016
AFG,TJK,893702.0,2016
AFG,THA,12565.0,2016
AFG,ARE,9368012.0,2016
AFG,TUR,12147012.0,2016
AFG,TKM,1754656.0,2016
AFG,UKR,478.0,2016
AFG,EGY,1721.0,2016
AFG,GBR,1689800.0,2016
AFG,USA,1312089.0,2016
AFG,UZB,411764.0,2016
AFG,_X,1.0,2016
ALB,AFG,167.0,2016
ALB,DZA,12918.0,2016
ALB,AND,4250.0,2016
ALB,AZE,64539.0,2016
ALB,ARG,26301.0,2016
ALB,AUS,558750.0,2016
ALB,AUT,9570239.0,2016
ALB,BHR,5766.0,2016
ALB,BGD,42943.0,2016
ALB,ARM,557.0,2016
ALB,BEL,2735199.0,2016
ALB,BIH,7419854.0,2016
ALB,BWA,689.0,2016
ALB,BRA,129973.0,2016
ALB,VGB,84686.0,2016
ALB,BGR,23795866.0,2016
ALB,BLR,7842.0,2016
ALB,CMR,278847.0,2016
ALB,CAN,1270242.0,2016
ALB,CYM,4940371.0,2016
ALB,LKA,76304.0,2016
ALB,TCD,66343.0,2016
ALB,CHL,231229.0,2016
ALB,CHN,60048274.0,2016
ALB,COL,58073.0,2016
ALB,COG,22582.0,2016
ALB,HRV,7595019.0,2016
ALB,CYP,233900.0,2016
ALB,CZE,11744385.0,2016
ALB,BEN,12548.0,2016
ALB,DNK,6905243.0,2016
ALB,GNQ,34775.0,2016
ALB,ETH,1613.0,2016
ALB,EST,3519848.0,2016
ALB,FIN,101422.0,2016
ALB,FRA,20884983.0,2016
ALB,DJI,6201.0,2016
ALB,GEO,50205.0,2016
ALB,DEU,66738724.0,2016
ALB,GHA,12134.0,2016
ALB,GRC,89849569.0,2016
ALB,GIN,19420.0,2016
ALB,HKG,6719803.0,2016
ALB,HUN,19451528.0,2016
ALB,IDN,49296.0,2016
ALB,IRN,119194.0,2016
ALB,IRQ,2286871.0,2016
ALB,IRL,182936.0,2016
ALB,ISR,191936.0,2016
ALB,ITA,1070835381.0,2016
ALB,CIV,347638.0,2016
ALB,JPN,3133047.0,2016
ALB,JOR,217967.0,2016
ALB,KEN,11309.0,2016
ALB,KOR,101830.0,2016
ALB,KWT,240673.0,2016
ALB,KGZ,14566.0,2016
ALB,LBN,308240.0,2016
ALB,LVA,571079.0,2016
ALB,LBR,1177.0,2016
ALB,LBY,4989108.0,2016
ALB,LTU,620796.0,2016
ALB,LUX,71271.0,2016
ALB,MAC,16788.0,2016
ALB,MYS,8198.0,2016
ALB,MLT,64596489.0,2016
ALB,MUS,4155.0,2016
ALB,MEX,184615.0,2016
ALB,S19,196998.0,2016
ALB,MDA,193342.0,2016
ALB,MNE,35278433.0,2016
ALB,MAR,110132.0,2016
ALB,OMN,25171.0,2016
ALB,NLD,10699968.0,2016
ALB,NZL,533.0,2016
ALB,NER,36127.0,2016
ALB,NGA,18844.0,2016
ALB,NOR,139641.0,2016
ALB,MHL,2375599.0,2016
ALB,PAK,12159.0,2016
ALB,PER,57485.0,2016
ALB,POL,3211760.0,2016
ALB,PRT,493201.0,2016
ALB,QAT,17135.0,2016
ALB,ROU,27676626.0,2016
ALB,RUS,490811.0,2016
ALB,SAU,431080.0,2016
ALB,SEN,24540.0,2016
ALB,SRB,171675750.0,2016
ALB,IND,4992687.0,2016
ALB,SGP,734043.0,2016
ALB,SVK,2609606.0,2016
ALB,VNM,332.0,2016
ALB,SVN,11036453.0,2016
ALB,ZAF,1141106.0,2016
ALB,ESP,64417976.0,2016
ALB,SDN,18928.0,2016
ALB,SWZ,3054.0,2016
ALB,SWE,4449701.0,2016
ALB,CHE,20739024.0,2016
ALB,SYR,5359.0,2016
ALB,THA,147828.0,2016
ALB,TGO,28032.0,2016
ALB,ARE,6311189.0,2016
ALB,TUN,541498.0,2016
ALB,TUR,22587876.0,2016
ALB,TKM,664202.0,2016
ALB,UGA,9.0,2016
ALB,UKR,1633074.0,2016
ALB,MKD,51740214.0,2016
ALB,EGY,3385871.0,2016
ALB,GBR,4291904.0,2016
ALB,TZA,1645.0,2016
ALB,USA,12925669.0,2016
ALB,YEM,5641.0,2016
ALB,_X,100477.0,2016
DZA,AFG,91.0,2016
DZA,ALB,8052475.0,2016
DZA,AGO,6933326.0,2016
DZA,ATG,1197.0,2016
DZA,AZE,147405.0,2016
DZA,ARG,44147377.0,2016
DZA,AUS,175839636.0,2016
DZA,AUT,377962.0,2016
DZA,BHS,44528533.0,2016
DZA,BHR,127896.0,2016
DZA,BGD,869958.0,2016
DZA,ARM,75.0,2016
DZA,BRB,47878.0,2016
DZA,BEL,987319127.0,2016
DZA,BIH,71.0,2016
DZA,BRA,1616165310.0,2016
DZA,BGR,2405984.0,2016
DZA,MMR,43.0,2016
DZA,BLR,75.0,2016
DZA,KHM,36620.0,2016
DZA,CMR,407353.0,2016
DZA,CAN,1300743241.0,2016
DZA,CPV,289450.0,2016
DZA,LKA,8253.0,2016
DZA,TCD,15886.0,2016
DZA,CHN,333398312.0,2016
DZA,COL,84.0,2016
DZA,COG,52368.0,2016
DZA,CRI,91.0,2016
DZA,HRV,3737583.0,2016
DZA,CUB,217862466.0,2016
DZA,CYP,3265511.0,2016
DZA,CZE,7463.0,2016
DZA,BEN,1317052.0,2016
DZA,DNK,859566.0,2016
DZA,DOM,9565096.0,2016
DZA,ECU,286.0,2016
DZA,GNQ,104366.0,2016
DZA,EST,843.0,2016
DZA,FIN,1143.0,2016
DZA,FRA,3424138889.0,2016
DZA,GAB,5487.0,2016
DZA,GEO,668171.0,2016
DZA,GMB,359233.0,2016
DZA,DEU,63438404.0,2016
DZA,GHA,2479339.0,2016
DZA,GRC,161448983.0,2016
DZA,GTM,80832.0,2016
DZA,GIN,2323538.0,2016
DZA,GUY,31208.0,2016
DZA,HKG,429806.0,2016
DZA,HUN,116.0,2016
DZA,IDN,327410539.0,2016
DZA,IRN,2667.0,2016
DZA,IRQ,360140.0,2016
DZA,IRL,8826067.0,2016
DZA,ITA,5208346000.0,2016
DZA,CIV,8019957.0,2016
DZA,JAM,76.0,2016
DZA,JPN,163749378.0,2016
DZA,JOR,55650442.0,2016
DZA,KEN,3393439.0,2016
DZA,KOR,234525491.0,2016
DZA,KWT,220861.0,2016
DZA,LBN,17862064.0,2016
DZA,LBR,186781.0,2016
DZA,LBY,31053244.0,2016
DZA,LTU,48251.0,2016
DZA,LUX,297.0,2016
DZA,MYS,102365589.0,2016
DZA,MDV,875.0,2016
DZA,MLI,998891.0,2016
DZA,MLT,56347710.0,2016
DZA,MRT,38522385.0,2016
DZA,MUS,18605.0,2016
DZA,MEX,49518583.0,2016
DZA,S19,52818824.0,2016
DZA,MAR,499056202.0,2016
DZA,OMN,26332.0,2016
DZA,NLD,1470836701.0,2016
DZA,NZL,76773.0,2016
DZA,NER,310775.0,2016
DZA,NGA,8021055.0,2016
DZA,NOR,4808608.0,2016
DZA,PAK,67633.0,2016
DZA,PAN,27855.0,2016
DZA,PHL,38161.0,2016
DZA,POL,16249534.0,2016
DZA,PRT,848679063.0,2016
DZA,QAT,1750980.0,2016
DZA,ROU,62577.0,2016
DZA,RUS,8068600.0,2016
DZA,KNA,2208485.0,2016
DZA,SAU,7604700.0,2016
DZA,SEN,7741689.0,2016
DZA,SRB,336.0,2016
DZA,SYC,4666.0,2016
DZA,SLE,582447.0,2016
DZA,IND,479791365.0,2016
DZA,SGP,511482426.0,2016
DZA,SVK,195.0,2016
DZA,VNM,567276.0,2016
DZA,SVN,998270.0,2016
DZA,ZAF,291242.0,2016
DZA,ESP,3879164211.0,2016
DZA,SSD,19868078.0,2016
DZA,SWE,3058457.0,2016
DZA,CHE,92109430.0,2016
DZA,SYR,5465765.0,2016
DZA,TJK,17195.0,2016
DZA,THA,150427674.0,2016
DZA,TGO,1232070.0,2016
DZA,TTO,4198.0,2016
DZA,ARE,20028665.0,2016
DZA,TUN,603483129.0,2016
DZA,TUR,1344187409.0,2016
DZA,UKR,3283563.0,2016
DZA,EGY,286544884.0,2016
DZA,GBR,1061292522.0,2016
DZA,TZA,6303195.0,2016
DZA,USA,3866104442.0,2016
DZA,BFA,21152.0,2016
DZA,URY,5795230.0,2016
DZA,VEN,83.0,2016
DZA,_X,67561.0,2016
AND,AFG,18.794,2016
AND,ALB,735.453,2016
AND,DZA,5264.084,2016
AND,AZE,21926.384,2016
AND,ARG,169827.305,2016
AND,AUS,84410.79,2016
AND,AUT,123128.345,2016
AND,BHS,551.438,2016
AND,BHR,2814.038,2016
AND,BGD,22.126,2016
AND,ARM,1029.712,2016
AND,BEL,395806.413,2016
AND,BMU,24.329,2016
AND,BOL,33.206,2016
AND,BRA,10403.14,2016
AND,BLZ,539.03,2016
AND,BRN,111.793,2016
AND,BGR,39890.429,2016
AND,BLR,111.04,2016
AND,KHM,1517.24,2016
AND,CMR,48.658,2016
AND,CAN,32564.284,2016
AND,CAF,12175.464,2016
AND,LKA,24.329,2016
AND,CHL,1918106.96,2016
AND,CHN,1973034.591,2016
AND,COL,492371.182,2016
AND,HRV,2677.783,2016
AND,CUB,716.415,2016
AND,CYP,2916.566,2016
AND,CZE,242625.369,2016
AND,DNK,132785.591,2016
AND,DOM,469.718,2016
AND,ECU,2711.808,2016
AND,SLV,18121.135,2016
AND,EST,494.357,2016
AND,FIN,2834.26,2016
AND,FRA,16421100.593,2016
AND,PYF,972.322,2016
AND,GEO,1100.23,2016
AND,GMB,719.459,2016
AND,DEU,2339819.571,2016
AND,GRC,35873.378,2016
AND,GTM,484697.494,2016
AND,GIN,5534.302,2016
AND,HND,5720.523,2016
AND,HKG,2400870.635,2016
AND,HUN,3028.334,2016
AND,ISL,508.292,2016
AND,IDN,74.714,2016
AND,IRQ,5312.93,2016
AND,IRL,16193.168,2016
AND,ISR,142675.42,2016
AND,ITA,1379555.017,2016
AND,CIV,106.248,2016
AND,JAM,216.557,2016
AND,JPN,34346.254,2016
AND,KAZ,5962.624,2016
AND,JOR,6225.426,2016
AND,PRK,236.569,2016
AND,KOR,89728.541,2016
AND,KWT,15582.713,2016
AND,LAO,43.168,2016
AND,LBN,66043.039,2016
AND,LTU,6594.995,2016
AND,LUX,10811.978,2016
AND,MAC,17546.084,2016
AND,MYS,1385.225,2016
AND,MLT,546.811,2016
AND,MRT,98250.463,2016
AND,MUS,37.589,2016
AND,MEX,285695.7,2016
AND,S19,8545.937,2016
AND,MDA,603.693,2016
AND,MAR,126990.712,2016
AND,OMN,1613.902,2016
AND,NPL,243.509,2016
AND,NLD,1194725.484,2016
AND,CUW,12671.116,2016
AND,NCL,1432.62,2016
AND,NZL,4873.606,2016
AND,NGA,253.15,2016
AND,E19,1141902.132,2016
AND,F19,10110.295,2016
AND,NOR,5153581.756,2016
AND,PAN,12626.1,2016
AND,PRY,1024.532,2016
AND,PER,417.729,2016
AND,PHL,6.641,2016
AND,POL,85047.212,2016
AND,PRT,163242.526,2016
AND,QAT,126609.62,2016
AND,ROU,40915.194,2016
AND,RUS,84678.469,2016
AND,RWA,25419.469,2016
AND,SMR,79.628,2016
AND,SAU,46721.385,2016
AND,SEN,383513.92,2016
AND,SYC,453993.222,2016
AND,SLE,983.944,2016
AND,IND,934.965,2016
AND,SGP,22685.713,2016
AND,SVK,4183.523,2016
AND,VNM,2561.164,2016
AND,SVN,1563.451,2016
AND,ZAF,381.734,2016
AND,ESP,54598017.265,2016
AND,SWE,67901.314,2016
AND,CHE,579236.482,2016
AND,THA,7799.204,2016
AND,ARE,1959762.788,2016
AND,TUR,4212.334,2016
AND,UKR,3967.342,2016
AND,GBR,305672.329,2016
AND,BFA,772.566,2016
AND,URY,641.525,2016
AND,VEN,44.241,2016
AND,_X,148184.267,2016
AGO,AFG,775.03,2016
AGO,DZA,2169123.16,2016
AGO,ATG,47018.32,2016
AGO,AZE,985669.66,2016
AGO,ARG,483147.49,2016
AGO,AUS,8546882.0,2016
AGO,AUT,23118.42,2016
AGO,BHS,64444202.61,2016
AGO,BHR,4846.61,2016
AGO,BGD,2750.4,2016
AGO,ARM,990.13,2016
AGO,BRB,3366.33,2016
AGO,BEL,40199705.53,2016
AGO,BOL,1530579.6,2016
AGO,BWA,37029.47,2016
