reporter,partner,trade_value,year
AFG,AUS,10692.0,2008
AFG,BEL,2765806.0,2008
AFG,BRA,1207107.0,2008
AFG,CHN,1942528.0,2008
AFG,FIN,6167514.0,2008
AFG,FRA,126076.0,2008
AFG,DEU,681919.0,2008
AFG,GRC,48000.0,2008
AFG,HKG,21884.0,2008
AFG,IRN,18203091.0,2008
AFG,IRQ,5914575.0,2008
AFG,JPN,333700.0,2008
AFG,KAZ,338836.0,2008
AFG,KOR,40000.0,2008
AFG,KGZ,30000.0,2008
AFG,LBN,860000.0,2008
AFG,NLD,51428.0,2008
AFG,PAK,264316383.0,2008
AFG,POL,49559.0,2008
AFG,RUS,36721775.0,2008
AFG,SAU,2198097.0,2008
AFG,IND,132001893.0,2008
AFG,ESP,1837318.0,2008
AFG,SWZ,1723860.0,2008
AFG,SYR,2388075.0,2008
AFG,TJK,6313355.0,2008
AFG,ARE,18769436.0,2008
AFG,TUR,17886832.0,2008
AFG,TKM,10831000.0,2008
AFG,UKR,34200.0,2008
AFG,EGY,84000.0,2008
AFG,GBR,2518025.0,2008
AFG,USA,2131740.0,2008
AFG,UZB,1516890.0,2008
ALB,DZA,17473.0,2008
ALB,AUS,7074.0,2008
ALB,AUT,9175820.0,2008
ALB,BEL,545821.0,2008
ALB,BOL,28103.0,2008
ALB,BIH,2261989.0,2008
ALB,BRA,267809.0,2008
ALB,BGR,9527053.0,2008
ALB,CAN,54082.0,2008
ALB,CHN,37577205.0,2008
ALB,COL,7444.0,2008
ALB,COM,18485.0,2008
ALB,HRV,2261984.0,2008
ALB,CYP,1317001.0,2008
ALB,CZE,693294.0,2008
ALB,DNK,523816.0,2008
ALB,EST,162699.0,2008
ALB,FIN,5059163.0,2008
ALB,FRA,11524564.0,2008
ALB,GAB,421.0,2008
ALB,GEO,24266.0,2008
ALB,DEU,36300210.0,2008
ALB,GRC,119209048.0,2008
ALB,HKG,7708.0,2008
ALB,HUN,369311.0,2008
ALB,ISL,235.0,2008
ALB,IDN,98832.0,2008
ALB,IRN,276245.0,2008
ALB,IRQ,131453.0,2008
ALB,IRL,10082626.0,2008
ALB,ISR,2544.0,2008
ALB,ITA,837622078.0,2008
ALB,JPN,34318.0,2008
ALB,KAZ,32262.0,2008
ALB,JOR,17870.0,2008
ALB,KEN,1284.0,2008
ALB,KOR,412.0,2008
ALB,LBN,10252.0,2008
ALB,LVA,38695.0,2008
ALB,LTU,14690.0,2008
ALB,LUX,6072.0,2008
ALB,MWI,11648.0,2008
ALB,MLT,85962.0,2008
ALB,MEX,1147.0,2008
ALB,S19,4010.0,2008
ALB,MNE,28075392.0,2008
ALB,NLD,19575218.0,2008
ALB,NOR,8725.0,2008
ALB,PAN,63602.0,2008
ALB,POL,568034.0,2008
ALB,PRT,15501.0,2008
ALB,QAT,1900.0,2008
ALB,ROU,2199667.0,2008
ALB,RUS,15079355.0,2008
ALB,SHN,6748.0,2008
ALB,SMR,186873.0,2008
ALB,SAU,42705.0,2008
ALB,SRB,113073884.0,2008
ALB,IND,80306.0,2008
ALB,SGP,1978.0,2008
ALB,SVK,61566.0,2008
ALB,SVN,6062486.0,2008
ALB,ZWE,23504.0,2008
ALB,ESP,2092695.0,2008
ALB,SWZ,29681.0,2008
ALB,SWE,5640480.0,2008
ALB,CHE,4802774.0,2008
ALB,SYR,153586.0,2008
ALB,TJK,11832.0,2008
ALB,ARE,10519.0,2008
ALB,TUN,1.0,2008
ALB,TUR,26048708.0,2008
ALB,TCA,5028.0,2008
ALB,UKR,149591.0,2008
ALB,MKD,38811610.0,2008
ALB,EGY,649684.0,2008
ALB,GBR,862462.0,2008
ALB,USA,5111075.0,2008
ALB,_X,1.0,2008
DZA,ALB,1148760.0,2008
DZA,ARG,131022.0,2008
DZA,AUS,95954923.0,2008
DZA,AUT,309381.0,2008
DZA,BHR,47736.0,2008
DZA,BGD,3653336.0,2008
DZA,BEL,2059262208.0,2008
DZA,BRA,2638540309.0,2008
DZA,BGR,759856.0,2008
DZA,KHM,181844.0,2008
DZA,CMR,4027027.0,2008
DZA,CAN,5423608510.0,2008
DZA,CPV,340319.0,2008
DZA,TCD,4974.0,2008
DZA,CHN,503332077.0,2008
DZA,COD,559810.0,2008
DZA,HRV,328897.0,2008
DZA,CUB,224983015.0,2008
DZA,CYP,10324421.0,2008
DZA,CZE,56378.0,2008
DZA,BEN,153402.0,2008
DZA,DNK,12087008.0,2008
DZA,DOM,7248418.0,2008
DZA,FRA,6370446217.0,2008
DZA,GAB,79951.0,2008
DZA,GMB,1082448.0,2008
DZA,DEU,316515184.0,2008
DZA,GHA,44290420.0,2008
DZA,GRC,312083047.0,2008
DZA,GIN,8848762.0,2008
DZA,HTI,15517.0,2008
DZA,HKG,34289.0,2008
DZA,HUN,79914.0,2008
DZA,ISL,792064.0,2008
DZA,IDN,201960.0,2008
DZA,IRN,26000602.0,2008
DZA,IRL,238834.0,2008
DZA,ITA,12293916003.0,2008
DZA,CIV,963335.0,2008
DZA,JPN,856717743.0,2008
DZA,JOR,7795840.0,2008
DZA,KEN,2164096.0,2008
DZA,PRK,720498.0,2008
DZA,KOR,1498243773.0,2008
DZA,KWT,781892.0,2008
DZA,LBN,17419386.0,2008
DZA,LBR,3191047.0,2008
DZA,LBY,51792604.0,2008
DZA,MDG,67512.0,2008
DZA,MYS,675255.0,2008
DZA,MLI,647775.0,2008
