reporter,partner,trade_value,year
AFG,CHN,20277023.0,2013
AFG,DEU,9180431.0,2013
AFG,IRN,42731928.0,2013
AFG,PAK,198351743.0,2013
AFG,SAU,459258.0,2013
AFG,IND,102957814.0,2013
AFG,_X,141014786.0,2013
ALB,AFG,278.0,2013
ALB,DZA,460442.0,2013
ALB,AZE,5498.0,2013
ALB,AUT,11851454.0,2013
ALB,BGD,3051.0,2013
ALB,ARM,25896.0,2013
ALB,BEL,1825712.0,2013
ALB,BIH,2873326.0,2013
ALB,BRA,1720722.0,2013
ALB,BLZ,16140.0,2013
ALB,BGR,21965868.0,2013
ALB,BLR,1838688.0,2013
ALB,CAN,591708.0,2013
ALB,CYM,7348733.0,2013
ALB,LKA,48788.0,2013
ALB,CHN,108391859.0,2013
ALB,COL,321.0,2013
ALB,COG,12414.0,2013
ALB,HRV,3597171.0,2013
ALB,CYP,116787.0,2013
ALB,CZE,9001725.0,2013
ALB,DNK,3436693.0,2013
ALB,ECU,19974.0,2013
ALB,GNQ,378823.0,2013
ALB,ETH,64016.0,2013
ALB,EST,20606.0,2013
ALB,FIN,24928.0,2013
ALB,FRA,49714630.0,2013
ALB,DJI,366007.0,2013
ALB,GAB,28258.0,2013
ALB,GEO,32492.0,2013
ALB,DEU,89524462.0,2013
ALB,GHA,2950.0,2013
ALB,GRC,73579307.0,2013
ALB,GTM,10177.0,2013
ALB,HKG,1613729.0,2013
ALB,HUN,1179947.0,2013
ALB,IDN,498544.0,2013
ALB,IRN,3332.0,2013
ALB,IRQ,314529.0,2013
ALB,IRL,48238.0,2013
ALB,ISR,392406.0,2013
ALB,ITA,1080197683.0,2013
ALB,CIV,88613.0,2013
ALB,JPN,463079.0,2013
ALB,KAZ,2899419.0,2013
ALB,JOR,341361.0,2013
ALB,KOR,333199.0,2013
ALB,LBN,2816493.0,2013
ALB,LVA,507782.0,2013
ALB,LBY,13292555.0,2013
ALB,LTU,261248.0,2013
ALB,LUX,3972272.0,2013
ALB,MAC,13188.0,2013
ALB,MWI,3963.0,2013
ALB,MYS,2489.0,2013
ALB,MLT,156511079.0,2013
ALB,MRT,18315.0,2013
ALB,MEX,13344.0,2013
ALB,S19,55617.0,2013
ALB,MDA,15423.0,2013
ALB,MNE,30023717.0,2013
ALB,MAR,222632.0,2013
ALB,NPL,516.0,2013
ALB,NLD,16077838.0,2013
ALB,NGA,20871.0,2013
ALB,NOR,112335.0,2013
ALB,PAK,39981.0,2013
ALB,PER,12113.0,2013
ALB,PHL,1587.0,2013
ALB,POL,1172538.0,2013
ALB,PRT,284107.0,2013
ALB,QAT,41615.0,2013
ALB,ROU,3723055.0,2013
ALB,RUS,1866647.0,2013
ALB,VCT,6556.0,2013
ALB,SAU,137921.0,2013
ALB,SEN,95810.0,2013
ALB,SRB,175427577.0,2013
ALB,SYC,175664.0,2013
ALB,SLE,9127.0,2013
ALB,IND,1204491.0,2013
ALB,SGP,414.0,2013
ALB,SVK,1078212.0,2013
ALB,VNM,1993.0,2013
ALB,SVN,16743872.0,2013
ALB,ZAF,3446.0,2013
ALB,ESP,227937723.0,2013
ALB,SWE,791957.0,2013
ALB,CHE,41263797.0,2013
ALB,TJK,32410.0,2013
ALB,THA,311327.0,2013
ALB,ARE,1613175.0,2013
ALB,TUN,346667.0,2013
ALB,TUR,87277998.0,2013
ALB,TKM,90674.0,2013
ALB,UKR,290299.0,2013
ALB,MKD,41612152.0,2013
ALB,EGY,2205152.0,2013
ALB,GBR,13723987.0,2013
ALB,USA,10679113.0,2013
ALB,YEM,103109.0,2013
ALB,_X,1.0,2013
DZA,ALB,18693468.0,2013
DZA,AGO,438343.0,2013
DZA,AUS,75805529.0,2013
DZA,AUT,31778452.0,2013
DZA,BHS,10192317.0,2013
DZA,BHR,61305.0,2013
DZA,BGD,36638.0,2013
DZA,BEL,2048929167.0,2013
DZA,BOL,268312.0,2013
DZA,BRA,2661287320.0,2013
DZA,BGR,1853086.0,2013
DZA,BDI,3.0,2013
DZA,KHM,37323.0,2013
DZA,CMR,367308.0,2013
DZA,CAN,3054634452.0,2013
DZA,CPV,678864.0,2013
DZA,LKA,59701.0,2013
DZA,TCD,103897.0,2013
DZA,CHL,62809.0,2013
DZA,CHN,2181280027.0,2013
DZA,COL,27046.0,2013
DZA,COG,2038392.0,2013
DZA,COD,94144.0,2013
DZA,CRI,1603.0,2013
DZA,HRV,10421077.0,2013
DZA,CUB,234193339.0,2013
DZA,CYP,1153081.0,2013
DZA,CZE,158947.0,2013
DZA,BEN,1999558.0,2013
DZA,DNK,4296938.0,2013
DZA,GNQ,1703827.0,2013
DZA,FIN,75439625.0,2013
DZA,FRA,6786095496.0,2013
DZA,DJI,114216.0,2013
DZA,GAB,1406123.0,2013
DZA,GMB,1059699.0,2013
DZA,DEU,21053232.0,2013
DZA,GHA,12414239.0,2013
DZA,GRC,396082056.0,2013
DZA,GTM,75543.0,2013
DZA,GIN,17571255.0,2013
DZA,HTI,1908.0,2013
DZA,HND,2043.0,2013
DZA,HKG,1672976.0,2013
DZA,HUN,660.0,2013
DZA,ISL,48324.0,2013
DZA,IDN,346082190.0,2013
DZA,IRN,139707.0,2013
DZA,IRQ,39268250.0,2013
DZA,IRL,175456656.0,2013
DZA,ITA,9016807298.0,2013
DZA,CIV,296625.0,2013
DZA,JPN,1038756042.0,2013
DZA,JOR,8174421.0,2013
DZA,KEN,1844701.0,2013
DZA,KOR,563197395.0,2013
DZA,KWT,7693864.0,2013
DZA,LBN,52605533.0,2013
DZA,LBR,2874493.0,2013
