reporter,partner,trade_value,year
AFG,CHN,15452716.0,2014
AFG,DEU,17045181.0,2014
AFG,IRN,33351524.0,2014
AFG,PAK,188424057.0,2014
AFG,SAU,506019.0,2014
AFG,IND,159979715.0,2014
AFG,_X,155774795.0,2014
ALB,AFG,209.0,2014
ALB,DZA,181441.0,2014
ALB,AZE,2658.0,2014
ALB,ARG,63774.0,2014
ALB,AUS,102199.0,2014
ALB,AUT,18645836.0,2014
ALB,BGD,24881.0,2014
ALB,ARM,60594.0,2014
ALB,BEL,3838399.0,2014
ALB,BIH,4426544.0,2014
ALB,BRA,1238323.0,2014
ALB,VGB,14014.0,2014
ALB,BGR,26143199.0,2014
ALB,MMR,645.0,2014
ALB,BLR,294108.0,2014
ALB,CAN,994969.0,2014
ALB,CYM,2078756.0,2014
ALB,LKA,51479.0,2014
ALB,TCD,1232.0,2014
ALB,CHN,83044035.0,2014
ALB,COL,332.0,2014
ALB,HRV,3251576.0,2014
ALB,CYP,10975066.0,2014
ALB,CZE,7561394.0,2014
ALB,DNK,1307830.0,2014
ALB,DOM,126637.0,2014
ALB,GNQ,207261.0,2014
ALB,EST,102444.0,2014
ALB,FIN,155347.0,2014
ALB,FRA,26198828.0,2014
ALB,GEO,15064.0,2014
ALB,DEU,68509295.0,2014
ALB,GHA,136261.0,2014
ALB,GRC,84091181.0,2014
ALB,HKG,1177090.0,2014
ALB,HUN,2212662.0,2014
ALB,ISL,13.0,2014
ALB,IDN,402120.0,2014
ALB,IRN,27216.0,2014
ALB,IRQ,1757258.0,2014
ALB,IRL,113018.0,2014
ALB,ISR,112898.0,2014
ALB,ITA,1264463491.0,2014
ALB,CIV,280163.0,2014
ALB,JAM,3844.0,2014
ALB,JPN,1024540.0,2014
ALB,JOR,883438.0,2014
ALB,KEN,110631.0,2014
ALB,KOR,119858.0,2014
ALB,KWT,61764.0,2014
ALB,KGZ,15882.0,2014
ALB,LBN,2278260.0,2014
ALB,LVA,212260.0,2014
ALB,LBR,68716.0,2014
ALB,LBY,15604433.0,2014
ALB,LTU,100652.0,2014
ALB,LUX,3223552.0,2014
ALB,MAC,27241.0,2014
ALB,MYS,46739.0,2014
ALB,MLI,2123.0,2014
ALB,MLT,151171190.0,2014
ALB,MUS,138069.0,2014
ALB,MEX,21836.0,2014
ALB,S19,2722.0,2014
ALB,MNE,33449974.0,2014
ALB,MAR,91757.0,2014
ALB,NLD,21736775.0,2014
ALB,NGA,21869.0,2014
ALB,NOR,202332.0,2014
ALB,MHL,197883.0,2014
ALB,PAK,47030.0,2014
ALB,PAN,2193.0,2014
ALB,PHL,2396.0,2014
ALB,POL,8419110.0,2014
ALB,PRT,90851.0,2014
ALB,QAT,132334.0,2014
ALB,ROU,8365390.0,2014
ALB,RUS,4341183.0,2014
ALB,SAU,3679343.0,2014
ALB,SEN,43118.0,2014
ALB,SRB,193712170.0,2014
ALB,SLE,8036.0,2014
ALB,IND,1183070.0,2014
ALB,SGP,362179.0,2014
ALB,SVK,6007055.0,2014
ALB,SVN,1561267.0,2014
ALB,ZAF,59316.0,2014
ALB,ESP,158565948.0,2014
ALB,SWZ,113614.0,2014
ALB,SWE,1129673.0,2014
ALB,CHE,18415422.0,2014
ALB,SYR,22515.0,2014
ALB,THA,142891.0,2014
ALB,TGO,26352.0,2014
ALB,ARE,1543602.0,2014
ALB,TUN,1786002.0,2014
ALB,TUR,95936386.0,2014
ALB,TKM,234341.0,2014
ALB,UKR,176676.0,2014
ALB,MKD,50376407.0,2014
ALB,EGY,10646743.0,2014
ALB,GBR,4199097.0,2014
ALB,USA,13907815.0,2014
ALB,URY,1.0,2014
ALB,YEM,6173.0,2014
ALB,_X,267866.0,2014
DZA,ALB,12904364.0,2014
DZA,AGO,840871.0,2014
DZA,AZE,76501.0,2014
DZA,AUS,1563664.0,2014
DZA,AUT,8443.0,2014
DZA,BHS,18351209.0,2014
DZA,BHR,26393.0,2014
DZA,BGD,112254.0,2014
DZA,BEL,1754375926.0,2014
DZA,BRA,2680817453.0,2014
DZA,BLZ,53600.0,2014
DZA,BGR,128411.0,2014
DZA,BDI,129.0,2014
DZA,BLR,23789101.0,2014
DZA,KHM,98785.0,2014
DZA,CMR,374324.0,2014
DZA,CAN,1330210496.0,2014
DZA,CPV,11935.0,2014
DZA,LKA,109954.0,2014
DZA,TCD,189685.0,2014
DZA,CHL,290647.0,2014
DZA,CHN,1729320715.0,2014
DZA,COL,43845228.0,2014
DZA,COM,75015.0,2014
DZA,COG,73023.0,2014
DZA,HRV,3699306.0,2014
