reporter,partner,trade_value,year
AFG,AZE,3410.0,2015
AFG,AUS,1296260.0,2015
AFG,AUT,51916.0,2015
AFG,BGD,618700.0,2015
AFG,BEL,354154.0,2015
AFG,BRA,107500.0,2015
AFG,BGR,7906.0,2015
AFG,CAN,771752.0,2015
AFG,LKA,1328.0,2015
AFG,CHN,10150949.0,2015
AFG,CZE,9182.0,2015
AFG,DNK,113516.0,2015
AFG,FIN,2057148.0,2015
AFG,FRA,250837.0,2015
AFG,GEO,12800.0,2015
AFG,DEU,5677441.0,2015
AFG,HKG,79721.0,2015
AFG,IRN,29162373.0,2015
AFG,IRQ,17021113.0,2015
AFG,ITA,2381828.0,2015
AFG,JPN,11685.0,2015
AFG,KAZ,10845103.0,2015
AFG,JOR,702642.0,2015
AFG,KOR,11790.0,2015
AFG,LBN,1004256.0,2015
AFG,LTU,19200.0,2015
AFG,MYS,90.0,2015
AFG,NLD,1056967.0,2015
AFG,NZL,7294.0,2015
AFG,PAK,226568660.0,2015
AFG,POL,6234.0,2015
AFG,ROU,19901.0,2015
AFG,RUS,18508310.0,2015
AFG,SAU,909866.0,2015
AFG,IND,188869645.0,2015
AFG,SGP,204000.0,2015
AFG,SVK,784.0,2015
AFG,VNM,343508.0,2015
AFG,ZAF,33400.0,2015
AFG,ESP,333566.0,2015
AFG,SWE,281472.0,2015
AFG,CHE,68552.0,2015
AFG,TJK,4700660.0,2015
AFG,THA,41178.0,2015
AFG,ARE,24444446.0,2015
AFG,TUR,17759087.0,2015
AFG,TKM,914547.0,2015
AFG,UGA,25530.0,2015
AFG,UKR,1500.0,2015
AFG,EGY,91589.0,2015
AFG,GBR,516828.0,2015
AFG,USA,2710020.0,2015
AFG,UZB,262825.0,2015
ALB,DZA,419969.0,2015
ALB,AUS,92320.0,2015
ALB,AUT,23611891.0,2015
ALB,ARM,40651.0,2015
ALB,BRB,389.0,2015
ALB,BEL,2453778.0,2015
ALB,BIH,5138767.0,2015
ALB,BWA,1283.0,2015
ALB,BRA,350958.0,2015
ALB,BGR,25069992.0,2015
ALB,BLR,71561.0,2015
ALB,CMR,10032.0,2015
ALB,CAN,446674.0,2015
ALB,CYM,8284805.0,2015
ALB,LKA,39519.0,2015
ALB,CHL,134955.0,2015
ALB,CHN,52132014.0,2015
ALB,COL,15170.0,2015
ALB,COG,50821.0,2015
ALB,HRV,3868996.0,2015
ALB,CYP,101731.0,2015
ALB,CZE,6601645.0,2015
ALB,DNK,3455914.0,2015
ALB,EST,98229.0,2015
ALB,FIN,205763.0,2015
ALB,FRA,19312076.0,2015
ALB,GEO,110984.0,2015
ALB,DEU,60053356.0,2015
ALB,GHA,60097.0,2015
ALB,GRC,75471130.0,2015
ALB,GIN,3387.0,2015
ALB,HTI,92103.0,2015
ALB,HKG,7616372.0,2015
ALB,HUN,14846450.0,2015
ALB,ISL,487342.0,2015
ALB,IDN,68716.0,2015
ALB,IRN,282211.0,2015
ALB,IRQ,2697534.0,2015
ALB,IRL,53909.0,2015
ALB,ISR,230943.0,2015
ALB,ITA,981582618.0,2015
ALB,CIV,265420.0,2015
ALB,JPN,2706605.0,2015
ALB,KAZ,38608.0,2015
ALB,JOR,971649.0,2015
ALB,KEN,22765.0,2015
ALB,KOR,251369.0,2015
ALB,KWT,1597.0,2015
ALB,KGZ,32550.0,2015
ALB,LBN,303294.0,2015
ALB,LVA,383968.0,2015
ALB,LBY,4193182.0,2015
ALB,LTU,624131.0,2015
ALB,LUX,113702.0,2015
ALB,MAC,21014.0,2015
ALB,MYS,100039.0,2015
ALB,MLI,2188.0,2015
ALB,MLT,88945037.0,2015
ALB,MEX,15036.0,2015
ALB,S19,691539.0,2015
ALB,MDA,19090.0,2015
ALB,MNE,26780211.0,2015
ALB,MAR,644947.0,2015
ALB,OMN,29221.0,2015
ALB,NLD,16329891.0,2015
ALB,NZL,1646.0,2015
ALB,NER,175486.0,2015
ALB,NGA,16356.0,2015
ALB,NOR,92955.0,2015
ALB,MHL,1058641.0,2015
ALB,PAK,60331.0,2015
ALB,POL,3558213.0,2015
ALB,PRT,181254.0,2015
ALB,QAT,25731.0,2015
ALB,ROU,10606371.0,2015
ALB,RUS,409592.0,2015
ALB,SMR,178302.0,2015
ALB,SAU,4362050.0,2015
ALB,SEN,17398.0,2015
ALB,SRB,191433968.0,2015
ALB,IND,1394202.0,2015
ALB,SGP,119325.0,2015
ALB,SVK,1242530.0,2015
ALB,VNM,80759.0,2015
ALB,SVN,9099576.0,2015
ALB,ZAF,29288.0,2015
ALB,ESP,100038202.0,2015
ALB,SWZ,11729.0,2015
ALB,SWE,945763.0,2015
ALB,CHE,19089641.0,2015
ALB,THA,135427.0,2015
ALB,TON,472.0,2015
ALB,ARE,4592151.0,2015
ALB,TUN,512468.0,2015
ALB,TUR,55095067.0,2015
ALB,TKM,41773.0,2015
