reporter,partner,trade_value,year
AFG,CHN,4796438.0,2012
AFG,DEU,1580389.0,2012
AFG,IRN,26605877.0,2012
AFG,PAK,201392865.0,2012
AFG,SAU,1706068.0,2012
AFG,IND,69713498.0,2012
AFG,_X,123107575.0,2012
ALB,DZA,118342.0,2012
ALB,AZE,64.0,2012
ALB,ARG,104118.0,2012
ALB,AUS,106408.0,2012
ALB,AUT,23868674.0,2012
ALB,ARM,31681.0,2012
ALB,BEL,5749639.0,2012
ALB,BIH,2347783.0,2012
ALB,BRA,1702150.0,2012
ALB,BGR,25523232.0,2012
ALB,KHM,1.0,2012
ALB,CAN,107193.0,2012
ALB,CYM,4365378.0,2012
ALB,CHL,121365.0,2012
ALB,CHN,53059388.0,2012
ALB,COG,75383.0,2012
ALB,HRV,3768274.0,2012
ALB,CYP,77221.0,2012
ALB,CZE,5265760.0,2012
ALB,DNK,580185.0,2012
ALB,FIN,99247.0,2012
ALB,FRA,14100949.0,2012
ALB,GEO,385.0,2012
ALB,DEU,61076823.0,2012
ALB,GRC,87398458.0,2012
ALB,GIN,1.0,2012
ALB,HKG,223054.0,2012
ALB,HUN,618719.0,2012
ALB,ISL,300188.0,2012
ALB,IDN,412154.0,2012
ALB,IRN,40991.0,2012
ALB,IRQ,80798.0,2012
ALB,IRL,4626.0,2012
ALB,ISR,322668.0,2012
ALB,ITA,1005634333.0,2012
ALB,JPN,306329.0,2012
ALB,KAZ,10160.0,2012
ALB,JOR,320332.0,2012
ALB,KEN,4533.0,2012
ALB,KOR,30426.0,2012
ALB,KGZ,8396.0,2012
ALB,LBN,111669.0,2012
ALB,LVA,504656.0,2012
ALB,LBR,32249.0,2012
ALB,LBY,14102983.0,2012
ALB,LTU,476354.0,2012
ALB,LUX,3928618.0,2012
ALB,MYS,496208.0,2012
ALB,MLT,35423846.0,2012
ALB,MEX,47780.0,2012
ALB,S19,33186.0,2012
ALB,MDA,8090.0,2012
ALB,MNE,16567306.0,2012
ALB,MAR,63566.0,2012
ALB,OMN,58164.0,2012
ALB,NLD,19873151.0,2012
ALB,NGA,97185.0,2012
ALB,NOR,64979.0,2012
ALB,PAK,174273.0,2012
ALB,PAN,255639.0,2012
ALB,PER,1001.0,2012
ALB,POL,803007.0,2012
ALB,PRT,65273.0,2012
ALB,QAT,53496.0,2012
ALB,ROU,3375091.0,2012
ALB,RUS,308418.0,2012
ALB,VCT,53022.0,2012
ALB,SAU,29599.0,2012
ALB,SEN,28593.0,2012
ALB,SRB,175673385.0,2012
ALB,SLE,33960.0,2012
ALB,IND,11120288.0,2012
ALB,SGP,4922.0,2012
ALB,SVK,550333.0,2012
ALB,VNM,9541.0,2012
ALB,SVN,5104622.0,2012
ALB,ZAF,180535.0,2012
ALB,ESP,181924820.0,2012
ALB,SWZ,43358.0,2012
ALB,SWE,705782.0,2012
ALB,CHE,18868110.0,2012
ALB,SYR,81999.0,2012
ALB,TJK,3508.0,2012
ALB,THA,535883.0,2012
ALB,ARE,2779157.0,2012
ALB,TUN,456101.0,2012
ALB,TUR,124383579.0,2012
ALB,UGA,660.0,2012
ALB,UKR,68197.0,2012
ALB,MKD,38353097.0,2012
ALB,EGY,228363.0,2012
ALB,GBR,2182734.0,2012
ALB,TZA,16062.0,2012
ALB,USA,9584201.0,2012
ALB,UZB,2537.0,2012
ALB,YEM,19998.0,2012
DZA,ALB,6913700.0,2012
DZA,AGO,792296.0,2012
DZA,AUS,32855590.0,2012
DZA,AUT,882024.0,2012
DZA,BHR,47782.0,2012
DZA,BGD,38945.0,2012
DZA,BEL,1922621945.0,2012
DZA,BRA,3395476221.0,2012
DZA,BGR,5381.0,2012
DZA,MMR,1191.0,2012
DZA,BLR,94169.0,2012
DZA,KHM,63721.0,2012
DZA,CMR,676155.0,2012
DZA,CAN,5082067920.0,2012
DZA,CPV,600400.0,2012
DZA,TCD,51026.0,2012
DZA,CHN,2596663400.0,2012
DZA,COL,60260.0,2012
DZA,COG,143735.0,2012
DZA,COD,20945.0,2012
DZA,CRI,37385.0,2012
DZA,HRV,7229840.0,2012
DZA,CUB,327637516.0,2012
DZA,CYP,876653.0,2012
DZA,CZE,99843.0,2012
DZA,BEN,144101.0,2012
DZA,DNK,190588360.0,2012
DZA,ECU,107748200.0,2012
DZA,GNQ,24402.0,2012
DZA,FJI,52.0,2012
DZA,FRA,6124176488.0,2012
DZA,DJI,282963.0,2012
DZA,GAB,2022.0,2012
DZA,GMB,1217744.0,2012
DZA,DEU,238172929.0,2012
DZA,GHA,17081627.0,2012
DZA,GRC,360223525.0,2012
DZA,GTM,73367.0,2012
DZA,GIN,15457854.0,2012
DZA,HTI,3925.0,2012
DZA,HKG,44090132.0,2012
DZA,ISL,641025751.0,2012
DZA,IDN,148257987.0,2012
DZA,IRN,2262.0,2012
DZA,IRQ,78323931.0,2012
DZA,IRL,766880536.0,2012
DZA,ITA,11512554741.0,2012
DZA,CIV,452050.0,2012
DZA,JPN,854485613.0,2012
DZA,KAZ,6243.0,2012
DZA,JOR,5682855.0,2012
DZA,KEN,16281.0,2012
DZA,KOR,357939726.0,2012
DZA,KWT,3425599.0,2012
DZA,LBN,36025539.0,2012
DZA,LBR,2577402.0,2012
DZA,LBY,6549344.0,2012
DZA,MDG,6997.0,2012
DZA,MYS,114906.0,2012
DZA,MLI,580707.0,2012
DZA,MLT,31781111.0,2012
DZA,MRT,54345803.0,2012
DZA,MEX,24605984.0,2012
DZA,S19,34802509.0,2012
DZA,MAR,993264465.0,2012
DZA,MOZ,18191.0,2012
DZA,OMN,506627.0,2012
DZA,NPL,121974.0,2012
DZA,NLD,5256733860.0,2012
DZA,NER,13950410.0,2012
DZA,NGA,734337.0,2012
DZA,NOR,12374045.0,2012
DZA,PAK,879804.0,2012
DZA,PAN,213990524.0,2012
DZA,PRY,180360824.0,2012
DZA,PHL,13157.0,2012
DZA,POL,53510379.0,2012
DZA,PRT,1710968190.0,2012
DZA,GNB,8253.0,2012
DZA,QAT,2489016.0,2012
DZA,ROU,518630.0,2012
DZA,RUS,3137490.0,2012
DZA,VCT,9331.0,2012
DZA,STP,82914.0,2012
DZA,SAU,15239975.0,2012
DZA,SEN,864422.0,2012
DZA,SRB,2029016.0,2012
DZA,SYC,92754.0,2012
DZA,SLE,3662515.0,2012
DZA,IND,1067141763.0,2012
DZA,SGP,101111882.0,2012
DZA,VNM,115033.0,2012
DZA,SVN,106925473.0,2012
DZA,ZAF,2049282.0,2012
DZA,ZWE,1393.0,2012
DZA,ESP,7809365007.0,2012
DZA,SDN,15022759.0,2012
DZA,SWE,12188052.0,2012
DZA,CHE,8790361.0,2012
DZA,SYR,28170997.0,2012
DZA,TJK,98420449.0,2012
DZA,THA,233618057.0,2012
DZA,TGO,8276.0,2012
DZA,ARE,7764534.0,2012
DZA,TUN,1018686716.0,2012
DZA,TUR,2624563336.0,2012
DZA,UKR,16456777.0,2012
DZA,EGY,764869490.0,2012
DZA,GBR,3668057649.0,2012
DZA,USA,10778213654.0,2012
DZA,BFA,110954.0,2012
DZA,URY,2719924.0,2012
DZA,YEM,126462.0,2012
AND,ALB,2458.319,2012
AND,DZA,44658.147,2012
AND,AGO,60667.312,2012
AND,ATG,56.973,2012
AND,AZE,464743.958,2012
AND,ARG,158848.31,2012
AND,AUS,5611.642,2012
AND,AUT,155014.227,2012
AND,BHR,759.343,2012
AND,ARM,13497.97,2012
AND,BEL,402062.638,2012
AND,BOL,297.978,2012
AND,BRA,16863.593,2012
AND,BRN,61.832,2012
AND,BGR,36965.981,2012
AND,CMR,4380.111,2012
AND,CAN,6031.472,2012
AND,CPV,37.254,2012
AND,LKA,24.399,2012
AND,CHL,101928.26,2012
AND,CHN,1530.384,2012
AND,COL,43091.467,2012
AND,CRI,461.956,2012
AND,HRV,39.388,2012
AND,CZE,76842.261,2012
AND,DNK,7090.567,2012
AND,ECU,46.278,2012
AND,GNQ,15088.463,2012
AND,EST,3947.104,2012
AND,FIN,15901.116,2012
AND,FRA,18119376.25,2012
AND,PYF,7739.794,2012
AND,GAB,11708.495,2012
AND,GEO,21656.129,2012
AND,DEU,2578844.148,2012
AND,GRC,3866.555,2012
AND,GTM,128870.344,2012
AND,GIN,4627.787,2012
AND,GUY,61924.113,2012
AND,HKG,4028431.852,2012
AND,HUN,448.278,2012
AND,IRN,33205.274,2012
AND,IRL,5108.344,2012
AND,ISR,17230.039,2012
AND,ITA,2726970.737,2012
AND,JPN,9315.337,2012
AND,JOR,22496.188,2012
AND,KEN,120710.24,2012
AND,KOR,627513.274,2012
AND,LSO,24.399,2012
AND,LBY,54762.15,2012
AND,LTU,2319.729,2012
AND,LUX,51098.408,2012
AND,MAC,1594.016,2012
AND,MYS,87.337,2012
AND,MLI,9638.704,2012
AND,MLT,484.041,2012
AND,MUS,30.826,2012
AND,MEX,7717.096,2012
AND,S19,1420.474,2012
AND,MAR,13126.487,2012
AND,MOZ,23036.971,2012
AND,OMN,9123.759,2012
AND,NLD,1013851.42,2012
AND,ABW,1028.397,2012
AND,NCL,816.033,2012
AND,NZL,609.068,2012
AND,NIC,126333.387,2012
AND,E19,249484.774,2012
AND,F19,75.819,2012
AND,NOR,6230785.9,2012
AND,PAK,37.254,2012
AND,PAN,233444.655,2012
AND,PRY,25762.635,2012
AND,PER,16256.581,2012
AND,PHL,86.051,2012
AND,POL,106113.684,2012
AND,PRT,434557.698,2012
AND,QAT,30632.02,2012
AND,ROU,1195.974,2012
AND,RUS,445141.716,2012
AND,RWA,35097.139,2012
AND,SMR,43.681,2012
AND,SAU,19749.638,2012
AND,SEN,50.096,2012
AND,SYC,209.587,2012
AND,IND,11720.347,2012
AND,SGP,140.736,2012
AND,SVK,8619.061,2012
AND,SVN,1409.663,2012
AND,ESP,61392516.284,2012
AND,SWE,2863.148,2012
AND,CHE,4739295.51,2012
AND,TJK,48788.705,2012
AND,THA,293.029,2012
AND,ARE,122853.768,2012
AND,TUN,97079.382,2012
AND,TUR,332.327,2012
AND,UKR,5467.165,2012
AND,GBR,85004.672,2012
AND,URY,85888.596,2012
AND,UZB,32256.86,2012
AND,VEN,244.759,2012
AND,_X,27991.274,2012
AGO,BEL,52907343.0,2012
AGO,BRA,315316932.0,2012
AGO,CMR,3093248.0,2012
AGO,CAN,3519981595.0,2012
AGO,CHN,33710030023.0,2012
AGO,FRA,1176722960.0,2012
AGO,HKG,68913667.0,2012
AGO,IDN,319719012.0,2012
AGO,ISR,163373513.0,2012
AGO,ITA,1090068047.0,2012
AGO,JPN,290454968.0,2012
AGO,KOR,35251396.0,2012
AGO,MYS,482029.0,2012
AGO,S19,4699797618.0,2012
AGO,NAM,1440420.0,2012
AGO,NLD,1086272987.0,2012
AGO,PAN,959155743.0,2012
AGO,PER,408538244.0,2012
AGO,PRT,2008649718.0,2012
AGO,A59,242450889.0,2012
AGO,STP,33021096.0,2012
AGO,IND,6932060800.0,2012
AGO,ZAF,3001275089.0,2012
AGO,ESP,1627704793.0,2012
AGO,SWE,171363428.0,2012
AGO,CHE,186846948.0,2012
AGO,THA,211521428.0,2012
AGO,ARE,656894003.0,2012
AGO,GBR,1288476579.0,2012
AGO,USA,6594525851.0,2012
AGO,_X,6766049.0,2012
ATG,AUS,13382.0,2012
ATG,AUT,5778.0,2012
ATG,BHS,280.0,2012
ATG,BRB,2750197.0,2012
ATG,BRA,16472.0,2012
ATG,BLZ,1400.0,2012
ATG,VGB,371116.0,2012
ATG,CAN,490854.0,2012
ATG,CHN,92182.0,2012
ATG,COL,9774.0,2012
ATG,CUB,9505.0,2012
ATG,DMA,291089.0,2012
ATG,DOM,1442709.0,2012
ATG,FRA,993116.0,2012
ATG,DEU,99071.0,2012
ATG,GRC,782.0,2012
ATG,GRD,205390.0,2012
ATG,GUY,265606.0,2012
ATG,HKG,30360.0,2012
ATG,IDN,67658.0,2012
ATG,ITA,625034.0,2012
ATG,JAM,117585.0,2012
ATG,JPN,25461.0,2012
ATG,PRK,81487.0,2012
ATG,KOR,68000.0,2012
ATG,MYS,54963.0,2012
ATG,S19,351078.0,2012
ATG,MNG,1180.0,2012
ATG,MSR,544194.0,2012
ATG,NAM,30759.0,2012
ATG,NLD,1397.0,2012
ATG,CUW,635320.0,2012
ATG,NZL,564032.0,2012
ATG,NGA,10462.0,2012
ATG,PAK,31544.0,2012
ATG,PAN,5858.0,2012
ATG,PER,74.0,2012
ATG,PHL,130463.0,2012
ATG,KNA,953023.0,2012
ATG,AIA,17979.0,2012
ATG,LCA,537909.0,2012
ATG,VCT,871980.0,2012
ATG,SAU,7407.0,2012
ATG,IND,14815.0,2012
ATG,VNM,100870.0,2012
ATG,ZAF,1580.0,2012
ATG,ESP,699657.0,2012
ATG,SUR,6132.0,2012
ATG,SWE,10063.0,2012
ATG,CHE,3915.0,2012
ATG,THA,533568.0,2012
ATG,TTO,943831.0,2012
ATG,ARE,15259.0,2012
ATG,TUR,109.0,2012
ATG,TCA,1231.0,2012
ATG,GBR,5374766.0,2012
ATG,USA,6382267.0,2012
ATG,VEN,287.0,2012
ATG,_X,2094012.0,2012
AZE,AFG,119916355.0,2012
AZE,DZA,2866880.0,2012
AZE,AGO,22619.0,2012
AZE,ARG,24745.0,2012
AZE,AUS,31172360.0,2012
AZE,AUT,139980315.0,2012
AZE,BHR,15314.0,2012
AZE,BEL,2684432.0,2012
AZE,BMU,42099.0,2012
AZE,BIH,2086.0,2012
AZE,BRA,316349.0,2012
AZE,BRN,2666.0,2012
AZE,BGR,597561535.0,2012
AZE,BLR,11691128.0,2012
AZE,CAN,8482124.0,2012
AZE,CYM,8874.0,2012
AZE,CHN,183768895.0,2012
AZE,COL,45624.0,2012
AZE,COG,15483.0,2012
AZE,HRV,330588751.0,2012
AZE,CYP,23391936.0,2012
AZE,CZE,511763116.0,2012
AZE,DNK,2167265.0,2012
AZE,ECU,15943.0,2012
AZE,GNQ,2237.0,2012
AZE,EST,379366.0,2012
AZE,FIN,49127.0,2012
AZE,FRA,1775643844.0,2012
AZE,GAB,11880.0,2012
AZE,GEO,570725586.0,2012
AZE,DEU,964767306.0,2012
AZE,GHA,42820.0,2012
AZE,GRC,833834490.0,2012
AZE,HKG,758946.0,2012
AZE,HUN,57387.0,2012
AZE,ISL,20018.0,2012
AZE,IDN,1757317823.0,2012
AZE,IRN,87342278.0,2012
AZE,IRQ,418427090.0,2012
AZE,IRL,27697131.0,2012
AZE,ISR,1666619315.0,2012
AZE,ITA,5547994044.0,2012
AZE,JPN,959087.0,2012
AZE,KAZ,52870341.0,2012
AZE,JOR,44809.0,2012
AZE,KOR,1132357.0,2012
AZE,KWT,13711.0,2012
AZE,KGZ,26676850.0,2012
AZE,LBN,31178606.0,2012
AZE,LVA,5716172.0,2012
AZE,LBY,142448029.0,2012
AZE,LTU,2684560.0,2012
AZE,LUX,172665.0,2012
AZE,MYS,370669238.0,2012
AZE,MDV,5414.0,2012
AZE,MLT,51685365.0,2012
AZE,MEX,543988.0,2012
AZE,S19,650103585.0,2012
AZE,MNG,577761.0,2012
AZE,MDA,251746.0,2012
AZE,MNE,2247.0,2012
AZE,OMN,1709230.0,2012
AZE,NLD,10848621.0,2012
AZE,ABW,83842.0,2012
AZE,NZL,119803.0,2012
AZE,NGA,32508.0,2012
AZE,NOR,2509981.0,2012
AZE,PAK,15019.0,2012
AZE,PAN,280514.0,2012
AZE,PNG,898.0,2012
AZE,PER,10304.0,2012
AZE,PHL,35124.0,2012
AZE,POL,3482956.0,2012
AZE,PRT,243085128.0,2012
AZE,QAT,1524624.0,2012
AZE,ROU,59600628.0,2012
AZE,RUS,959838082.0,2012
AZE,SMR,4206.0,2012
AZE,SAU,89050.0,2012
AZE,SRB,21987.0,2012
AZE,SYC,1100.0,2012
