reporter,partner,trade_value,year
AFG,AUS,111502.0,2011
AFG,BEL,923526.0,2011
AFG,BRA,494000.0,2011
AFG,CAN,882438.0,2011
AFG,CHN,5872095.0,2011
AFG,DNK,67179.0,2011
AFG,FIN,6098307.0,2011
AFG,FRA,166002.0,2011
AFG,DEU,1525984.0,2011
AFG,GRC,5405.0,2011
AFG,HKG,907058.0,2011
AFG,IRN,19533078.0,2011
AFG,IRQ,15424454.0,2011
AFG,ITA,1463719.0,2011
AFG,JPN,275400.0,2011
AFG,KAZ,1118900.0,2011
AFG,KGZ,750.0,2011
AFG,LVA,195700.0,2011
AFG,S19,4720.0,2011
AFG,NLD,1052702.0,2011
AFG,PAK,180649605.0,2011
AFG,POL,2400163.0,2011
AFG,RUS,33033623.0,2011
AFG,SAU,1274107.0,2011
AFG,IND,70437984.0,2011
AFG,ESP,37800.0,2011
AFG,SWE,810614.0,2011
AFG,TJK,5312168.0,2011
AFG,ARE,3245390.0,2011
AFG,TUR,11456047.0,2011
AFG,TKM,3845923.0,2011
AFG,UKR,321480.0,2011
AFG,EGY,1373350.0,2011
AFG,GBR,1718440.0,2011
AFG,USA,3540351.0,2011
AFG,UZB,148971.0,2011
AFG,YEM,122000.0,2011
ALB,AFG,739.0,2011
ALB,AZE,2865.0,2011
ALB,ARG,34983.0,2011
ALB,AUS,60669.0,2011
ALB,AUT,22954742.0,2011
ALB,ARM,46472.0,2011
ALB,BEL,6970821.0,2011
ALB,BMU,9909.0,2011
ALB,BIH,2349259.0,2011
ALB,BRA,1975653.0,2011
ALB,BLZ,9551.0,2011
ALB,BGR,24058840.0,2011
ALB,CAN,980675.0,2011
ALB,CYM,4143930.0,2011
ALB,LKA,2176.0,2011
ALB,CHN,48580503.0,2011
ALB,COL,285956.0,2011
ALB,COM,4251.0,2011
ALB,COG,274403.0,2011
ALB,HRV,3060373.0,2011
ALB,CYP,111530.0,2011
ALB,CZE,10306674.0,2011
ALB,DNK,575266.0,2011
ALB,EST,46589.0,2011
ALB,FIN,110175.0,2011
ALB,FRA,10085223.0,2011
ALB,GEO,5154.0,2011
ALB,GMB,2.0,2011
ALB,DEU,56422919.0,2011
ALB,GRC,98867319.0,2011
ALB,GRL,3303.0,2011
ALB,HND,2.0,2011
ALB,HKG,633172.0,2011
ALB,HUN,959715.0,2011
ALB,ISL,827956.0,2011
ALB,IDN,173320.0,2011
ALB,IRQ,183545.0,2011
ALB,IRL,314.0,2011
ALB,ISR,165581.0,2011
ALB,ITA,1039856531.0,2011
ALB,JPN,639037.0,2011
ALB,JOR,298526.0,2011
ALB,KEN,10836.0,2011
ALB,KOR,337.0,2011
ALB,KWT,97280.0,2011
ALB,LBN,86272.0,2011
ALB,LVA,200183.0,2011
ALB,LBR,10147.0,2011
ALB,LBY,3140571.0,2011
ALB,LTU,367874.0,2011
ALB,LUX,4904687.0,2011
ALB,MYS,288213.0,2011
ALB,MLT,46410027.0,2011
ALB,S19,25841.0,2011
ALB,MNE,16339618.0,2011
ALB,MAR,207135.0,2011
ALB,MOZ,1010.0,2011
ALB,NLD,14167696.0,2011
ALB,NER,61511.0,2011
ALB,NOR,61217.0,2011
ALB,MHL,3309.0,2011
ALB,PAN,5896.0,2011
ALB,PHL,36563.0,2011
ALB,POL,701761.0,2011
ALB,PRT,72316.0,2011
ALB,QAT,10998.0,2011
ALB,ROU,3162431.0,2011
ALB,RUS,139789.0,2011
ALB,KNA,76029.0,2011
ALB,SAU,21362.0,2011
ALB,SRB,180690011.0,2011
ALB,SLE,22012.0,2011
ALB,IND,1165718.0,2011
ALB,SGP,31638.0,2011
ALB,SVK,617422.0,2011
ALB,SVN,1970506.0,2011
ALB,ZAF,4978.0,2011
ALB,ESP,69465914.0,2011
ALB,SDN,818.0,2011
ALB,SWZ,4486398.0,2011
ALB,SWE,1411404.0,2011
ALB,CHE,52313075.0,2011
ALB,SYR,45956.0,2011
ALB,THA,3508.0,2011
ALB,TGO,6582.0,2011
ALB,TTO,31585.0,2011
ALB,ARE,844327.0,2011
