reporter,partner,trade_value,year
ALB,AFG,209.0,2000
ALB,AUS,22288.0,2000
ALB,AUT,1781822.0,2000
ALB,BEL,266645.0,2000
ALB,BGR,80927.0,2000
ALB,BLR,1236158.0,2000
ALB,CAN,390.0,2000
ALB,CHN,1013.0,2000
ALB,HRV,1481985.0,2000
ALB,CYP,19624.0,2000
ALB,CZE,220194.0,2000
ALB,DNK,2691595.0,2000
ALB,FIN,11428.0,2000
ALB,FRA,1971543.0,2000
ALB,GEO,6594.0,2000
ALB,DEU,17156992.0,2000
ALB,GRC,33307801.0,2000
ALB,HKG,9759.0,2000
ALB,HUN,36611.0,2000
ALB,IDN,23443.0,2000
ALB,ISR,6316.0,2000
ALB,ITA,184616153.0,2000
ALB,JPN,148321.0,2000
ALB,MYS,12989.0,2000
ALB,MOZ,81480.0,2000
ALB,NLD,185260.0,2000
ALB,PAN,81390.0,2000
ALB,ROU,4029.0,2000
ALB,RUS,459256.0,2000
ALB,SAU,2288.0,2000
ALB,SVN,156817.0,2000
ALB,ESP,154486.0,2000
ALB,SWE,642289.0,2000
ALB,CHE,718321.0,2000
ALB,TUR,1759843.0,2000
ALB,MKD,2421380.0,2000
ALB,GBR,178949.0,2000
ALB,USA,2334301.0,2000
ALB,SCG,7139240.0,2000
ALB,_X,45650.0,2000
DZA,AGO,1977.0,2000
DZA,ATG,56413.0,2000
DZA,ARG,15808842.0,2000
DZA,AUT,18463495.0,2000
DZA,BHS,39891834.0,2000
DZA,BHR,3519.0,2000
DZA,BEL,659023072.0,2000
DZA,BRA,1502676974.0,2000
DZA,BLZ,9146.0,2000
DZA,BDI,29740.0,2000
DZA,KHM,99950.0,2000
DZA,CAN,779724726.0,2000
DZA,TCD,4143.0,2000
DZA,CHL,35919365.0,2000
DZA,CHN,10965647.0,2000
DZA,COL,10810386.0,2000
DZA,HRV,146088.0,2000
DZA,CYP,14535700.0,2000
DZA,CZE,23942424.0,2000
DZA,DNK,123360.0,2000
DZA,ECU,2091136.0,2000
DZA,GNQ,86723.0,2000
DZA,FIN,2447854.0,2000
DZA,FRA,2919955309.0,2000
DZA,GAB,15900.0,2000
DZA,DEU,732741801.0,2000
DZA,GRC,117194524.0,2000
DZA,GIN,20540.0,2000
DZA,HND,96596.0,2000
DZA,HKG,12242.0,2000
DZA,ISL,29852.0,2000
DZA,IDN,4918784.0,2000
DZA,IRQ,26889758.0,2000
DZA,IRL,929974.0,2000
DZA,ITA,4417173192.0,2000
DZA,JPN,23458752.0,2000
DZA,JOR,168487.0,2000
DZA,KOR,82508692.0,2000
DZA,KWT,1139259.0,2000
DZA,KGZ,10045010.0,2000
DZA,LBN,6015895.0,2000
DZA,LBR,13205270.0,2000
DZA,LBY,183575.0,2000
DZA,LUX,62353.0,2000
DZA,MYS,1891304.0,2000
DZA,MLI,660.0,2000
DZA,MLT,86376088.0,2000
DZA,MRT,11347692.0,2000
DZA,MEX,122401999.0,2000
DZA,S19,35719384.0,2000
DZA,MAR,169188190.0,2000
DZA,OMN,30232.0,2000
DZA,NLD,1657691129.0,2000
DZA,NIC,16047.0,2000
DZA,NER,50026.0,2000
DZA,NGA,19659113.0,2000
DZA,NOR,24835580.0,2000
DZA,PAK,115065.0,2000
DZA,PAN,32621865.0,2000
DZA,PER,15542963.0,2000
DZA,PHL,29579.0,2000
DZA,PRT,249467938.0,2000
DZA,ROU,89877.0,2000
DZA,RUS,247583.0,2000
DZA,SMR,7838641.0,2000
DZA,SAU,1579181.0,2000
DZA,SEN,2626670.0,2000
DZA,IND,46067562.0,2000
DZA,SGP,19503615.0,2000
DZA,SVN,2082301.0,2000
DZA,ZAF,6428664.0,2000
DZA,ESP,2329067641.0,2000
DZA,SUR,17881852.0,2000
DZA,SWE,32573096.0,2000
DZA,CHE,118519578.0,2000
DZA,SYR,743653.0,2000
DZA,TJK,6911470.0,2000
DZA,THA,1861994.0,2000
DZA,TGO,10178.0,2000
DZA,ARE,898989.0,2000
DZA,TUN,74430396.0,2000
DZA,TUR,1332097561.0,2000
DZA,UKR,1185601.0,2000
DZA,MKD,36032660.0,2000
DZA,EGY,19476732.0,2000
DZA,GBR,647676308.0,2000
DZA,USA,3424842708.0,2000
AND,DZA,9781.0,2000
AND,ARG,43189.0,2000
AND,AUT,4898.0,2000
AND,BEL,80144.0,2000
AND,CAN,547.0,2000
AND,CHL,10171.0,2000
AND,CHN,3608.0,2000
AND,COL,1095.0,2000
AND,CUB,203.0,2000
AND,CYP,3923.0,2000
AND,CZE,14953.0,2000
AND,DNK,5659.0,2000
AND,DOM,54.0,2000
AND,FRA,11905942.0,2000
AND,DEU,704602.0,2000
AND,GIB,41837.0,2000
AND,GRC,760343.0,2000
AND,HKG,1056916.0,2000
AND,HUN,530.0,2000
AND,IDN,180.0,2000
AND,IRL,7077.0,2000
AND,ITA,193800.0,2000
AND,KAZ,14866.0,2000
AND,KOR,6545.0,2000
AND,LBN,40412.0,2000
AND,LTU,75461.0,2000
AND,MYS,245639.0,2000
AND,MAR,980.0,2000
AND,NLD,252281.0,2000
AND,F19,17889.0,2000
AND,NOR,306324.0,2000
AND,POL,49930.0,2000
AND,PRT,102745.0,2000
AND,ROU,122822.0,2000
AND,RUS,405419.0,2000
AND,SAU,35530.0,2000
AND,IND,31285.0,2000
AND,SGP,38264.0,2000
AND,VNM,85.0,2000
AND,ESP,27540013.0,2000
AND,SWE,46327.0,2000
AND,CHE,173550.0,2000
AND,ARE,1930.0,2000
AND,TUR,196485.0,2000
AND,UGA,3287.0,2000
AND,GBR,212603.0,2000
AND,USA,533350.0,2000
AND,URY,18957.0,2000
AND,VEN,6118.0,2000
AND,SCG,104.0,2000
AND,_X,388.0,2000
ATG,ARG,333.0,2000
ATG,AUS,1738.0,2000
ATG,BHS,55562.0,2000
ATG,BRB,1137888.0,2000
ATG,BEL,2370.0,2000
ATG,BRA,156.0,2000
ATG,BLZ,2255.0,2000
ATG,VGB,99683.0,2000
ATG,CAN,450439.0,2000
ATG,CYM,1923.0,2000
ATG,CHL,278.0,2000
ATG,CRI,7885.0,2000
ATG,CUB,111.0,2000
ATG,DNK,1502.0,2000
ATG,DMA,674624.0,2000
ATG,DOM,3810.0,2000
ATG,SLV,100000.0,2000
ATG,FRA,639393.0,2000
ATG,DEU,82901.0,2000
ATG,GIB,6863.0,2000
ATG,GRD,325181.0,2000
ATG,GTM,2503.0,2000
ATG,GUY,48067.0,2000
ATG,HTI,1481.0,2000
ATG,IDN,6556.0,2000
ATG,IRL,3333.0,2000
ATG,ITA,87796.0,2000
ATG,JAM,66654.0,2000
ATG,JPN,60536.0,2000
ATG,PRK,370.0,2000
ATG,MYS,2637.0,2000
ATG,MLT,101884.0,2000
ATG,MEX,14710.0,2000
ATG,S19,11.0,2000
ATG,MSR,1581134.0,2000
ATG,NLD,5864.0,2000
ATG,ANT,1731486.0,2000
ATG,ABW,145396.0,2000
ATG,PAN,6017.0,2000
ATG,PHL,578.0,2000
ATG,KNA,1599472.0,2000
ATG,AIA,221147.0,2000
ATG,LCA,793226.0,2000
ATG,VCT,3137317.0,2000
ATG,SMR,51.0,2000
ATG,ESP,9026.0,2000
ATG,SUR,48939.0,2000
ATG,SWE,4970.0,2000
ATG,CHE,44193.0,2000
ATG,TTO,419971.0,2000
ATG,TCA,3053.0,2000
ATG,GBR,4449276.0,2000
ATG,USA,4326039.0,2000
ATG,VEN,1111.0,2000
ATG,_X,1.0,2000
AZE,AFG,757165.0,2000
AZE,ALB,1548618.0,2000
AZE,DZA,5300.0,2000
AZE,AGO,15010.0,2000
AZE,ARG,7264790.0,2000
AZE,AUS,45107.0,2000
AZE,AUT,1013882.0,2000
AZE,BHR,2958.0,2000
AZE,BEL,786747.0,2000
AZE,VGB,1510176.0,2000
AZE,BGR,2938362.0,2000
AZE,BLR,1221807.0,2000
AZE,CAN,562025.0,2000
AZE,LKA,87000.0,2000
AZE,CHN,4878856.0,2000
AZE,COL,400.0,2000
AZE,HRV,3741901.0,2000
AZE,CZE,235465.0,2000
AZE,DNK,87133.0,2000
AZE,GNQ,137030.0,2000
AZE,ETH,5000.0,2000
AZE,EST,706913.0,2000
