country,fitness,degree_actual,degree_predicted,degree_error,relative_error
GTM,0.0008299984648861471,175,185.4274923064516,10.427492306451597,0.05958567032258056
GUM,7.739934948588809e-05,82,143.60087778127743,61.60087778127743,0.7512302168448467
GUY,5.712309827492555e-05,150,136.20833902726937,-13.791660972730625,-0.09194440648487083
HKG,0.004129375052531611,198,197.7045453632577,-0.2954546367423063,-0.001492195135062153
HND,0.00028001762869471323,171,169.98979492396992,-1.0102050760300756,-0.005907632023567693
HRV,0.0006806830785455972,186,183.0885429935261,-2.91145700647391,-0.015652994658461882
HTI,0.00019819824945549434,139,163.72717683347312,24.727176833473123,0.17789335851419513
HUN,0.0016716354418987354,194,192.11275969244576,-1.8872403075542366,-0.009728042822444518
IDN,0.011489835766871237,202,201.16181883521833,-0.8381811647816733,-0.004149411706839966
IND,0.028076628841794186,202,202.67770804366322,0.6777080436632161,0.003354990315164436
IRL,0.004032152259534211,204,197.59296277050683,-6.40703722949317,-0.03140704524261358
IRN,0.00546148824795245,171,198.89430076769105,27.89430076769105,0.16312456589293012
IRQ,0.002225936753737837,125,194.21173746999577,69.21173746999577,0.5536938997599662
ISL,0.0002362486939248158,177,166.98971009389368,-10.010289906106323,-0.05655531020399052
ISR,0.00405041158579864,183,197.61425204193367,14.614252041933668,0.0798593007755938
ITA,0.024630958872763935,203,202.51538772009087,-0.48461227990912903,-0.002387252610389798
JAM,0.00019971928357309085,162,163.87260069003852,1.8726006900385244,0.011559263518756323
JOR,0.0005150215697670628,175,179.44284657833785,4.44284657833785,0.025387694733359143
JPN,0.05932656336815174,201,203.33242824315053,2.332428243150531,0.01160412061268921
KAZ,0.002461035105533422,181,194.87048861845358,13.870488618453578,0.07663253380361093
KEN,0.0009358987714217726,187,186.74413060150584,-0.2558693984941556,-0.0013682855534446821
KGZ,8.913374636213365e-05,144,146.89505922554352,2.8950592255435197,0.020104577955163332
KHM,0.00032265305413473755,185,172.37108885322579,-12.628911146774215,-0.06826438457715792
KIR,2.5567464815281534e-06,88,55.23886107961394,-32.76113892038606,-0.3722856695498416
KNA,1.2776060926614276e-05,149,95.94493905004438,-53.05506094995562,-0.35607423456346055
KOR,0.020543892193234773,203,202.26069228387226,-0.7393077161277404,-0.0036419099316637457
KWT,0.0015293753182910423,197,191.39052992213254,-5.609470077867456,-0.02847446740034242
LAO,0.0001925491355684362,134,163.1743533637368,29.1743533637368,0.2177190549532597
LBN,0.0006664077028506103,194,182.82624300688875,-11.173756993111255,-0.05759668553150131
LBR,4.307183306116864e-05,131,128.99790844914585,-2.0020915508541464,-0.015283141609573636
LBY,0.0006502333007151088,122,182.51915752780133,60.519157527801326,0.4960586682606666
LCA,2.4126611042856036e-05,112,113.44421896939092,1.444218969390917,0.012894812226704617
LKA,0.0011357016639052901,197,188.71288749534938,-8.287112504650622,-0.0420665609373128
LSO,3.149477797374541e-05,117,120.69322297562157,3.693222975621566,0.03156600833864587
LTU,0.0005544478151188569,189,180.44826658663158,-8.551733413368424,-0.045247266737399074
LUX,0.0008017764340258294,195,185.0343901238065,-9.965609876193497,-0.05110569167278716
LVA,0.00035162135908939926,186,173.7619096879934,-12.238090312006591,-0.06579618447315372
MAC,0.0005998231141622779,135,181.48770912754765,46.487709127547646,0.3443534009447974
MAR,0.0014736951439194104,189,191.07906269022823,2.079062690228227,0.011000331694329244
MDA,0.0001040755938152126,172,150.40421451623968,-21.595785483760324,-0.12555689234744374
MDG,0.00015112854569684358,179,158.37351747433027,-20.62648252566973,-0.11523174595346218
MDV,5.511657620264107e-05,117,135.3122064377203,18.312206437720306,0.1565145849377804
MEX,0.016193861447855378,193,201.86760131205088,8.86760131205088,0.04594612078782839
MHL,2.4518469564679498e-06,96,54.30599289045898,-41.69400710954102,-0.43431257405771895
MKD,0.00013433131539753482,178,155.93047699413734,-22.069523005862663,-0.12398608430259923
MLI,0.0002079889783601505,142,164.63921988695546,22.63921988695546,0.15943112596447506
MLT,0.00015136578011905566,185,158.40557060606437,-26.594429393935627,-0.14375367239965203
MMR,0.0007955794968493456,173,184.94536602302568,11.945366023025684,0.06904835851459933
MNE,5.3533362054331235e-05,174,134.5779655404092,-39.422034459590805,-0.2265634164344299
MNG,0.00015509089974402726,151,158.90080303529618,7.900803035296178,0.052323198909246214
MNP,1.2145785140913633e-05,57,94.56090710038733,37.560907100387325,0.6589632824629356
MOZ,0.00021634160275809934,179,165.37487167545896,-13.625128324541038,-0.07611803533263149
MRT,8.23092350356208e-05,161,145.047520246669,-15.952479753331005,-0.09908372517596897
MUS,0.00016232923929093343,186,159.82187949853133,-26.17812050146867,-0.1407425833412294
MWI,0.0001230524779377167,155,154.06722805711175,-0.9327719428882517,-0.00601788350250485
MYS,0.004022193762240565,204,197.58128537073844,-6.418714629261558,-0.03146428739834097
NAM,0.00015129058358012183,183,158.395417464909,-24.604582535090998,-0.13445127068355736
NCL,0.00011662894182338585,181,152.9095429955629,-28.0904570044371,-0.15519589505213865
NER,0.00012925074633797726,161,155.11600975767806,-5.883990242321943,-0.03654652324423567
NGA,0.006580435338498715,190,199.57472635779536,9.574726357795356,0.05039329661997556
NIC,0.00017026383724705864,179,160.77413782071525,-18.225862179284746,-0.10182045910214942
NLD,0.010353863741373271,204,200.91047283988328,-3.0895271601167167,-0.015144740980964298
NOR,0.005180771468281365,199,198.6859390051648,-0.314060994835188,-0.0015781959539456685
NPL,0.00032514402009837964,173,172.49715525532977,-0.5028447446702273,-0.002906617021215187
NRU,1.1326737534129632e-06,85,38.60062941746459,-46.39937058253541,-0.5458749480298284
NZL,0.0023787609234824365,204,194.65168241403728,-9.348317585962718,-0.0458250862056996
OMN,0.00105055426696624,176,187.94225080509128,11.942250805091277,0.06785369775620044
PAK,0.00400361903377181,203,197.55937804320496,-5.440621956795042,-0.026801093383226806
PAN,0.0007443338355439116,168,184.1684687015971,16.168468701597106,0.09624088512855421
PER,0.0025333034824956634,194,195.05333744640856,1.0533374464085625,0.005429574466023518
PHL,0.00409013814223003,201,197.6600343182237,-3.339965681776306,-0.01661674468545426
PLW,3.831361570815577e-06,112,64.63394178162756,-47.366058218372444,-0.4229112340926111
PNG,0.00028994307521629014,111,170.5852423367455,59.585242336745495,0.5368039850157251
POL,0.006407290308048626,204,199.48248813744425,-4.51751186255575,-0.022144665992920344
PRT,0.002656570479753743,196,195.34683821685644,-0.6531617831435597,-0.0033324580772630596
PRY,0.0004833147968211961,168,178.5528294683619,10.552829468361892,0.06281446112120175
PSE,0.0001864898552779139,126,162.55797328835192,36.55797328835192,0.29014264514565014
PYF,7.108416000448728e-05,159,141.57052337037481,-17.429476629625185,-0.10961934987185651
QAT,0.0021587442710317285,171,194.00291609979863,23.002916099798625,0.13451997719180483
ROU,0.002374235806382516,193,194.63930082513198,1.6393008251319827,0.008493786658714936
RUS,0.018198419371909275,199,202.0693377789413,3.0693377789413034,0.01542380793437841
RWA,0.00011403370954097297,160,152.41944898172633,-7.580551018273667,-0.04737844386421042
SAU,0.009255013534083013,200,200.61792548735872,0.6179254873587183,0.0030896274367935915
SDN,0.0006903979087075939,177,183.2625787250204,6.262578725020404,0.035381800706329965
SEN,0.00023724010683694478,172,167.06550042222014,-4.93449957777986,-0.02868895103360384
SGP,0.004110861708303373,203,197.68362993284816,-5.316370067151837,-0.02618901510912235
SLB,1.745668069658049e-05,109,104.53467601141016,-4.465323988589844,-0.04096627512467747
SLE,9.060426010153818e-05,152,147.27092638973355,-4.729073610266454,-0.031112326383331935
SLV,0.00031283057925403027,177,171.86102694604585,-5.138973053954146,-0.029033746067537548
SMR,1.8944769705285467e-05,104,106.79151816844761,2.7915181684476096,0.026841520850457785
SOM,8.211283639940455e-05,114,144.99165502720487,30.99165502720487,0.2718566230456568
SRB,0.0005511972268662515,190,180.3692130888961,-9.630786911103911,-0.05068835216370479
SSD,0.0001601348463705202,56,159.5481635268078,103.5481635268078,1.8490743486929964
STP,3.4702195617228723e-06,99,62.2714947721488,-36.7285052278512,-0.37099500230152727
SUR,6.841997915632934e-05,152,140.64872127105932,-11.351278728940684,-0.07467946532197818
SVK,0.0011902675735156246,202,189.16270619853887,-12.83729380146113,-0.0635509594131739
SVN,0.0005700439836797301,202,180.81868133271743,-21.181318667282568,-0.10485801320436915
SWE,0.006694894936807958,204,199.6335035625634,-4.366496437436609,-0.02140439430115985
SWZ,5.216304952743337e-05,172,133.92187180765401,-38.078128192345986,-0.22138446623456967
SXM,1.8924584271575762e-05,48,106.76211372415432,58.76211372415432,1.2242107025865483
SYC,1.911831137372377e-05,170,107.04302241515231,-62.95697758484769,-0.37033516226380997
SYR,0.0002197834960043168,143,165.66747426511267,22.667474265112673,0.15851380604973897
TCA,1.439174101871814e-05,120,99.21390123936038,-20.786098760639618,-0.17321748967199682
TCD,0.00019432721676779563,109,163.35056185708092,54.35056185708092,0.4986290078631277
TGO,7.681819149875865e-05,157,143.4224127037737,-13.577587296226312,-0.08648144774666441
THA,0.005356107568544176,204,198.8182029069206,-5.18179709307941,-0.025400966142546128
TJK,0.00011039893365440349,99,151.70964464656836,52.709644646568364,0.53242065299564
TKM,0.0004778193822202003,105,178.39029363444718,73.39029363444718,0.6989551774709255
TLS,2.1225525271637287e-05,73,109.92445858209251,36.92445858209251,0.505814501124555
TON,5.839660318280886e-06,71,75.10483832661654,4.1048383266165445,0.05781462431854288
TTO,0.0003582491661067892,186,174.0585992753836,-11.941400724616386,-0.06420107916460423
TUN,0.000611019668673639,184,181.72721070607398,-2.2727892939260244,-0.012352115727858827
TUR,0.011551309696316384,202,201.17420310859086,-0.8257968914091407,-0.0040881034228175284
TUV,4.913295233830652e-07,63,25.082435589264957,-37.91756441073504,-0.6018661017576991
TZA,0.0006328343766893353,187,182.17640555831258,-4.823594441687419,-0.02579462268282042
UGA,0.0004322722801154844,172,176.93559277190556,4.9355927719055614,0.028695306813404427
UKR,0.0012149918416873566,195,189.35644885192966,-5.643551148070344,-0.028941287938822276
URY,0.0007698602975046784,182,184.5648318191474,2.5648318191474004,0.014092482522787915
USA,0.24299606174857497,201,203.82814542369408,2.8281454236940817,0.014070375242259113
UZB,0.0011504629798541844,111,188.83772930609587,77.83772930609587,0.7012408045594222
VCT,1.0498170086999701e-05,148,90.59355372521411,-57.40644627478589,-0.38788139374855335
VEN,0.0016743731145238304,153,192.12572461276324,39.125724612763236,0.25572369027949826
VNM,0.003193384889778884,180,196.40839755819687,16.408397558196867,0.09115776421220481
VUT,1.0139597485165482e-05,93,89.65309870573972,-3.3469012942602774,-0.03598818595978793
WSM,1.0999950418046899e-05,97,91.8604596519346,-5.139540348065395,-0.052984952041911296
YEM,0.0005665073152227366,141,180.73594575842483,39.73594575842483,0.281815218144857
ZAF,0.004627541341935048,203,198.21522545521464,-4.784774544785364,-0.023570317954607706
ZMB,0.00028364034419880237,170,170.21031094221036,0.21031094221035573,0.0012371231894726807
ZWE,0.0002665833000722563,165,169.13806141197423,4.138061411974235,0.02507916007257112
