country,fitness,degree_actual,degree_predicted,degree_error,relative_error
JAM,0.0001836416252971991,132,126.51147593490596,-5.48852406509404,-0.04157972776586394
JOR,0.0005045960984307885,159,150.2387630264122,-8.761236973587813,-0.05510211933074097
JPN,0.05336054793115733,197,198.34795051146074,1.3479505114607377,0.00684238838304943
KAZ,0.0025109787781297196,123,178.02540038233826,55.02540038233826,0.44736097871819724
KEN,0.0010251722312180228,171,164.16672867968052,-6.833271320319483,-0.03996065099602037
KGZ,8.971848967253684e-05,101,107.82892431258507,6.828924312585073,0.0676131120057928
KHM,0.0003894368714976332,153,144.5462506247887,-8.453749375211288,-0.055253263890269855
KIR,2.7336689764662504e-06,48,28.708482662016028,-19.291517337983972,-0.4019066112079994
KNA,1.081745404682558e-05,75,54.47017164037236,-20.529828359627643,-0.27373104479503524
KOR,0.02100466760767001,201,195.42447203593153,-5.5755279640684705,-0.027738945094868014
KWT,0.0013710774476708811,155,169.13247155649938,14.132471556499382,0.09117723584838311
LAO,0.00022672285677440305,104,131.7672297585489,27.767229758548893,0.2669925938322009
LBN,0.00044805896461428644,165,147.6649379338267,-17.335062066173293,-0.10506098221923207
LBR,3.800769375971356e-05,123,84.9646920945889,-38.0353079054111,-0.309230145572448
LBY,0.0005245302614651705,109,151.06381450145366,42.06381450145366,0.3859065550592079
LCA,1.8220986835656138e-05,91,66.46431806430382,-24.535681935696175,-0.2696228784142437
LKA,0.001130349777701026,186,165.88462071911766,-20.115379280882337,-0.10814720043485128
LSO,2.5769753140401562e-05,93,74.98839016906865,-18.01160983093135,-0.1936732239885091
LTU,0.0005980489828045183,187,153.80413590315555,-33.195864096844446,-0.17751798982269756
LUX,0.0008096314179961867,187,159.80993570018887,-27.190064299811127,-0.14540141336797394
LVA,0.0003454615099997485,187,141.81433459966433,-45.185665400335665,-0.24163457433334581
MAC,0.00028306562522646613,92,137.14409536091594,45.14409536091594,0.49069668870560806
MAR,0.00140018950364355,175,169.47398015576903,-5.526019844230973,-0.03157725625274842
MDA,0.00010251352426408034,136,111.37561000163535,-24.62438999836465,-0.18106169116444595
MDG,0.00014938273901751986,143,121.23867448607277,-21.761325513927233,-0.15217710149599464
MDV,4.468922786890298e-05,90,89.22232384041607,-0.7776761595839332,-0.008640846217599259
MEX,0.014284731055025814,164,193.5770597453917,29.577059745391693,0.18034792527677862
MHL,2.6948315946281267e-06,70,28.490710955438114,-41.50928904456188,-0.5929898434937412
MKD,0.00013005787452872994,136,117.64215020685312,-18.357849793146883,-0.13498418965549178
MLI,0.0002310909092303731,129,132.23619960403522,3.236199604035221,0.025086818635931946
MLT,0.00017521272577931995,167,125.32166104681276,-41.678338953187236,-0.24957089193525292
MMR,0.0008416454981796703,152,160.54545977359734,8.545459773597344,0.056220130089456206
MNE,4.855419715479134e-05,105,91.4197726564202,-13.580227343579807,-0.12933549851028386
MNG,0.00016503891564847021,101,123.79803270640694,22.798032706406943,0.22572309610303903
MNP,8.934935828569618e-06,38,50.35220189417945,12.352201894179451,0.32505794458366977
MOZ,0.00022224628159996484,138,131.27585790161146,-6.7241420983885405,-0.04872566737962711
MRT,8.716922351973784e-05,128,107.05967220255025,-20.940327797449754,-0.1635963109175762
MUS,0.00014647082657085297,147,120.7302774748904,-26.2697225251096,-0.17870559540890885
MWI,0.00013331641421848337,117,118.2876950007467,1.2876950007466945,0.011005940177322175
MYS,0.004205187470395027,198,184.0891950980414,-13.910804901958613,-0.0702565904139324
NAM,0.00012608230806390182,152,116.83050729290973,-35.16949270709027,-0.23137824149401495
NER,0.00015427388439220472,118,122.06870686143716,4.068706861437164,0.03448056662234885
NGA,0.005818229978606515,155,187.23287963569712,32.23287963569712,0.20795406216578785
NIC,0.00015619446368127915,121,122.38677515740987,1.386775157409872,0.011460951714131173
NLD,0.010018827486536507,201,191.44693600698957,-9.553063993010426,-0.0475276815572658
NOR,0.004940796743858502,187,185.71240891009725,-1.2875910899027474,-0.006885513849747313
NPL,0.00036451677161512727,128,143.04593687904688,15.045936879046877,0.11754638186755373
NRU,1.1037250255963958e-06,35,17.028502632856853,-17.971497367143147,-0.513471353346947
NZL,0.002461919994708308,193,177.7660845471225,-15.233915452877511,-0.07893220441905446
OMN,0.0009789554706228986,163,163.33796669269677,0.33796669269676727,0.0020734152926182043
PAK,0.00437485071104537,189,184.49908806084386,-4.50091193915614,-0.02381434888442402
PAN,0.0006623896880381374,138,155.88112965394131,17.881129653941315,0.12957340328942982
PER,0.002336281363380862,161,177.06771212627677,16.067712126276774,0.09979945420047685
PHL,0.004373588822019148,192,184.4961261106073,-7.5038738893927075,-0.03908267650725369
PLW,3.1543919411963767e-06,43,30.946613400756075,-12.053386599243925,-0.28031131626148664
PNG,0.00029201275542181307,99,137.8837802026988,38.8837802026988,0.3927654565929172
POL,0.006906295836989043,201,188.69719191331737,-12.302808086682631,-0.061208000431256876
PRT,0.002484552014477006,197,177.88660413627605,-19.11339586372395,-0.09702231402905559
PRY,0.000492164040653764,141,149.70383754439385,8.70383754439385,0.0617293442864812
PSE,0.00017124684937271553,84,124.73966754524776,40.739667545247755,0.48499604220533044
PYF,6.480833480527932e-05,84,99.12605419201014,15.126054192010145,0.18007207371440648
QAT,0.0019691761079422307,154,174.6874561012248,20.687456101224797,0.13433413052743373
ROU,0.0025509524230827546,187,178.23149956126596,-8.768500438734037,-0.046890376677722126
RUS,0.017356799051160395,186,194.56642226465115,8.566422264651152,0.04605603368092017
RWA,0.00013172217433176606,117,117.97401814053418,0.9740181405341843,0.008324941372087046
SAU,0.008786814340568614,170,190.5410377802221,20.541037780222098,0.12082963400130646
SDN,0.0006032554424699627,108,153.98230911309457,45.98230911309457,0.4257621214175423
SEN,0.0002789182989168717,157,136.7919924114656,-20.2080075885344,-0.12871342413079237
SGP,0.004105576941110648,198,183.83704088697374,-14.162959113026261,-0.07153009653043567
SLB,1.7534934472386094e-05,50,65.54586312591893,15.545863125918927,0.31091726251837853
SLE,9.751758704941579e-05,107,110.04886371681718,3.0488637168171806,0.02849405342819795
SLV,0.0002896724540461326,123,137.69286165972287,14.692861659722865,0.11945415983514525
SMR,1.7181817416521742e-05,53,65.06119355943697,12.061193559436973,0.22756968980069758
SOM,9.402373225482422e-05,86,109.07808252056418,23.07808252056418,0.2683497967507463
SRB,0.00057660963295671,166,153.04973218622507,-12.950267813774929,-0.07801366152876463
STP,3.7953934348163193e-06,60,33.99808885162428,-26.00191114837572,-0.433365185806262
SUR,5.38808758154904e-05,109,94.18977963646873,-14.810220363531272,-0.13587358131680066
SVK,0.0011829666436465336,182,166.66776961343066,-15.332230386569336,-0.08424302410202932
SVN,0.0005850794423727428,183,153.35183805553845,-29.64816194446155,-0.16201181390416147
SWE,0.006520444622234461,199,188.2206289990475,-10.779371000952494,-0.05416769347212309
SWZ,5.251806620372728e-05,116,93.50697235634382,-22.493027643656177,-0.19390541072117393
SXM,1.4467998596612866e-05,54,61.02739952713371,7.02739952713371,0.1301370282802539
SYC,2.0477984939989327e-05,107,69.29111717485088,-37.70888282514912,-0.35241946565559923
SYR,0.0001902321380725177,89,127.40019643018823,38.40019643018823,0.43146288123807003
TCA,1.826920316459609e-05,61,66.52775694600903,5.527756946009035,0.09061896632801697
TCD,0.00018596052930867747,94,126.82817517454245,32.82817517454245,0.3492359061121537
TGO,8.548972882671309e-05,137,106.54010109730802,-30.459898902691975,-0.22233502848680273
THA,0.0052746198784866865,201,186.33542178521276,-14.664578214787241,-0.0729581005710808
TJK,0.00013938011585846338,80,119.44473016382639,39.44473016382639,0.4930591270478299
TKM,0.0005905318707265235,72,153.54347881034772,81.54347881034772,1.132548316810385
TLS,3.151012030578691e-05,50,80.10342660476427,30.103426604764266,0.6020685320952853
TON,5.992399016989483e-06,52,42.280165073889144,-9.719834926110856,-0.18691990242520878
TTO,0.0002614339805254554,137,135.23823080178963,-1.7617691982103736,-0.012859629184017325
TUN,0.000547676074463422,161,151.97499741741345,-9.025002582586552,-0.05605591666202828
TUR,0.012551325979290862,199,192.85164225540302,-6.148357744596979,-0.03089627007335165
TUV,5.370041486726397e-07,38,10.640503163779409,-27.359496836220593,-0.7199867588479103
TZA,0.0007510629981691646,146,158.36395927884163,12.363959278841634,0.0846846525948057
UGA,0.0004973515533831363,139,149.92902214879416,10.92902214879416,0.07862605862441842
UKR,0.0011969778496097516,190,166.86866105571872,-23.131338944281282,-0.1217438891804278
URY,0.0006818261410421081,153,156.45964645642897,3.4596464564289704,0.02261206834267301
USA,0.23944393096542882,198,200.304605386104,2.3046053861039866,0.011639421141939325
UZB,0.001331237855002731,113,168.6492169541089,55.64921695410891,0.492470946496539
VCT,1.0090631582750891e-05,90,52.95377794905874,-37.04622205094126,-0.4116246894549029
VEN,0.0004356125831353572,102,147.0453555161924,45.04535551619239,0.44162113251169005
VNM,0.003952243092218433,159,183.43086209107642,24.43086209107642,0.15365322069859383
VUT,1.0105872466888697e-05,63,52.98646240377147,-10.013537596228531,-0.15894504120997668
WSM,1.1074180486946355e-05,45,54.98618275200255,9.986182752002549,0.2219151722667233
ZAF,0.004114922677578946,195,183.8610785407133,-11.138921459286706,-0.057122674150188235
ZMB,0.00028569540463865053,124,137.3642846321374,13.364284632137412,0.1077764889688501
ZWE,0.00023313884704016504,112,132.4526204195346,20.45262041953461,0.18261268231727332
